region_bld,urt,arch,year,value
C-EEU-BGR,urb,mfh,2045,2.2802417423207233
C-EEU-BGR,urb,mfh,2040,2.2802417423207233
C-EEU-BGR,urb,mfh,2035,2.2802417423207233
C-EEU-BGR,urb,mfh,2030,2.2802417423207233
C-EEU-BGR,sub,mfh,2100,2.579108378450138
C-EEU-BGR,urb,mfh,2020,2.2802417423207233
C-EEU-BGR,urb,mfh,2015,2.2802417423207233
C-EEU-BGR,rur,mfh,2100,2.4794861664070003
C-EEU-BGR,rur,mfh,2095,2.4794861664070003
C-EEU-BGR,rur,mfh,2090,2.4794861664070003
C-EEU-BGR,urb,mfh,2025,2.2802417423207233
C-EEU-CZE,sub,mfh,2100,2.382601231711059
C-EEU-CZE,sub,mfh,2095,2.382601231711059
C-EEU-CZE,sub,mfh,2090,2.382601231711059
C-EEU-CZE,sub,mfh,2085,2.382601231711059
C-EEU-CZE,sub,mfh,2080,2.382601231711059
C-EEU-CZE,sub,mfh,2075,2.382601231711059
C-EEU-CZE,sub,mfh,2070,2.382601231711059
C-EEU-CZE,sub,mfh,2055,2.382601231711059
C-EEU-CZE,sub,mfh,2060,2.382601231711059
C-EEU-CZE,sub,mfh,2050,2.382601231711059
C-EEU-CZE,sub,mfh,2045,2.382601231711059
C-EEU-CZE,sub,mfh,2040,2.382601231711059
C-EEU-CZE,sub,mfh,2030,2.382601231711059
C-EEU-CZE,sub,mfh,2025,2.382601231711059
C-EEU-CZE,sub,mfh,2020,2.382601231711059
C-EEU-CZE,sub,mfh,2065,2.382601231711059
C-EEU-CZE,sub,mfh,2035,2.382601231711059
C-EEU-CZE,sub,mfh,2015,2.382601231711059
C-EEU-CZE,rur,mfh,2055,2.6020513451581304
C-EEU-CZE,urb,mfh,2050,2.2990011884931274
C-EEU-CZE,urb,mfh,2045,2.2990011884931274
C-EEU-CZE,urb,mfh,2040,2.2990011884931274
C-EEU-CZE,urb,mfh,2035,2.2990011884931274
C-EEU-CZE,urb,mfh,2030,2.2990011884931274
C-EEU-CZE,urb,mfh,2025,2.2990011884931274
C-EEU-CZE,urb,mfh,2020,2.2990011884931274
C-EEU-CZE,urb,mfh,2015,2.2990011884931274
C-EEU-CZE,rur,mfh,2100,2.6020513451581304
C-EEU-CZE,rur,mfh,2095,2.6020513451581304
C-EEU-CZE,rur,mfh,2090,2.6020513451581304
C-EEU-CZE,rur,mfh,2085,2.6020513451581304
C-EEU-CZE,rur,mfh,2080,2.6020513451581304
C-EEU-CZE,rur,mfh,2075,2.6020513451581304
C-EEU-CZE,rur,mfh,2070,2.6020513451581304
C-EEU-CZE,rur,mfh,2065,2.6020513451581304
C-EEU-CZE,rur,mfh,2060,2.6020513451581304
C-EEU-CZE,rur,mfh,2050,2.6020513451581304
C-EEU-CZE,rur,mfh,2045,2.6020513451581304
C-EEU-CZE,rur,mfh,2040,2.6020513451581304
C-EEU-CZE,rur,mfh,2035,2.6020513451581304
C-EEU-CZE,rur,mfh,2030,2.6020513451581304
C-EEU-CZE,rur,mfh,2025,2.6020513451581304
C-EEU-CZE,urb,mfh,2095,2.2990011884931274
C-EEU-CZE,urb,mfh,2055,2.2990011884931274
C-EEU-CZE,urb,mfh,2060,2.2990011884931274
C-EEU-CZE,urb,mfh,2065,2.2990011884931274
C-EEU-CZE,urb,mfh,2100,2.2990011884931274
C-EEU-CZE,rur,mfh,2020,2.6020513451581304
C-EEU-CZE,urb,mfh,2090,2.2990011884931274
C-EEU-CZE,rur,mfh,2015,2.6020513451581304
C-EEU-CZE,urb,mfh,2080,2.2990011884931274
C-EEU-CZE,urb,mfh,2070,2.2990011884931274
C-EEU-CZE,urb,mfh,2075,2.2990011884931274
C-EEU-CZE,urb,mfh,2085,2.2990011884931274
C-EEU-EST,sub,mfh,2100,2.6207842870473446
C-EEU-EST,sub,mfh,2095,2.6207842870473446
C-EEU-EST,sub,mfh,2090,2.6207842870473446
C-EEU-EST,sub,mfh,2085,2.6207842870473446
C-EEU-EST,sub,mfh,2080,2.6207842870473446
C-EEU-EST,sub,mfh,2075,2.6207842870473446
