region_bld,year,value
C-WEU-PRT,2050,9.373421
C-WEU-PRT,2055,9.251042149553568
C-WEU-PRT,2060,9.123165690476188
C-WEU-PRT,2065,8.993701588541665
C-WEU-PRT,2070,8.866559809523809
C-WEU-PRT,2075,8.745650319196427
C-WEU-PRT,2080,8.634883083333332
C-WEU-PRT,2085,8.538168067708332
C-WEU-PRT,2090,8.45941523809524
C-WEU-PRT,2095,8.402534560267856
C-WEU-PRT,2100,8.371436
C-WEU-SWE,2010,8.904988
C-WEU-SWE,2015,9.292318142708332
C-WEU-SWE,2020,9.64234918095238
C-WEU-SWE,2025,9.958081878720236
C-WEU-SWE,2030,10.242517
C-WEU-SWE,2035,10.498655308779758
C-WEU-SWE,2040,10.729497569047616
C-WEU-SWE,2045,10.938044544791664
C-WEU-SWE,2050,11.127297
C-WEU-SWE,2055,11.30025569866071
C-WEU-SWE,2060,11.459921404761902
C-WEU-SWE,2065,11.609294882291664
C-WEU-SWE,2070,11.751376895238094
C-WEU-SWE,2075,11.889168207589282
C-WEU-SWE,2080,12.025669583333332
C-WEU-SWE,2085,12.163881786458333
C-WEU-SWE,2090,12.306805580952382
C-WEU-SWE,2095,12.45744173080357
C-WEU-SWE,2100,12.618791
