year,region_bld,clim,arch,urt,value
2090,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
2090,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
2090,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
2090,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
2090,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
2090,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
2090,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
2090,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
2090,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
2090,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
2090,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
2090,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
2090,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
2090,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
2090,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
2090,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
2090,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
2090,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
2090,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
2090,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
2090,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
2090,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
2090,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
2090,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
2090,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
2090,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
2090,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
2090,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
2090,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
2090,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
2090,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
2090,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
2090,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
2090,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
2090,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
2090,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
2090,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
2090,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
2090,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
2090,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
2090,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
2090,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
2090,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
2090,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
2090,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
2090,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
2095,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
2095,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
2095,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
2095,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
2095,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
2095,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
2095,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
2095,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
2095,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
2095,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
2095,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
2095,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
2095,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
2095,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
2095,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
2095,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
2095,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
2095,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
2095,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2095,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2095,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2095,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2095,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2095,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2095,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2095,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2095,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2095,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2095,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2095,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2095,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2095,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2095,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2095,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2095,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2095,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2095,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2095,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2095,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2095,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2095,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2095,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2095,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2095,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2095,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2095,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2095,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2095,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2095,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2095,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2095,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2095,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2095,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2095,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2095,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2095,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2095,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2095,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2095,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2095,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2095,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2095,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2095,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2095,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2095,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2095,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2095,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2095,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2095,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2095,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2095,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2095,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2095,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2095,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2095,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2095,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2095,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2095,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2095,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2095,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2095,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2095,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2095,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2095,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2095,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2095,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2095,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2095,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2095,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2095,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2095,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2095,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2095,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2095,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2095,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2095,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2095,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2095,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2095,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2095,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2095,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2095,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2095,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2095,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2095,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2095,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2095,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2095,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2095,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2095,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2095,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2095,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2095,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2095,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2095,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2095,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2095,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2095,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2095,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2095,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2095,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2095,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2095,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2095,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2095,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2095,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2095,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2095,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2095,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2095,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2095,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2095,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2095,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2095,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
2095,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
2095,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
2095,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
2095,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
2095,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
2095,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
2095,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
2095,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
2095,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
2095,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
2095,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
2095,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
2095,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
2095,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
2095,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
2095,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
2095,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
2095,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
2095,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
2095,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
2095,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
2095,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
2095,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
2095,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
2095,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
2095,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
2095,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
2095,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
2095,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
2095,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
2095,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
2095,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
2095,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
2095,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
2095,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
2095,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
2095,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
2095,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
2095,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
2095,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
2095,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
2095,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
2095,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
2095,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
2095,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
2095,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
2095,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
2095,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
2095,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
2095,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
2095,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
2095,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
2095,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
2095,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
2095,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
2095,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
2095,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
2095,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
2095,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
2095,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
2095,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
2095,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
2095,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
2095,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
2095,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
2095,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
2095,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
2095,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
2095,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
2095,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
2095,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
2095,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
2095,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
2095,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
2095,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
2095,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
2095,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
2095,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
2095,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
2095,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
2095,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
2095,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
2095,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
2095,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
2095,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
2095,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
2095,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
2095,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
2095,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
2095,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
2095,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
2095,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
2095,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
2095,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
2095,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
2095,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
2095,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
2095,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
2095,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
2095,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
2095,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
2095,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
2095,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
2095,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
2095,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
2095,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
2095,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
2095,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
2095,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
2095,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
2095,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
2095,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
2095,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
2095,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
2095,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
2095,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
2095,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
2095,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
2095,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
2095,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
2095,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
2095,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
2095,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
2095,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
2100,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
2100,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
2100,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
2100,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
2100,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
2100,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
2100,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
2100,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
2100,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
2100,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
2100,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
2100,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
2100,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
2100,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
2100,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
2100,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
2100,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
2100,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
2100,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2100,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2100,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2100,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2100,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2100,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2100,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2100,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2100,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2100,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2100,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2100,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2100,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2100,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2100,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2100,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2100,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2100,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2100,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2100,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2100,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2100,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2100,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2100,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2100,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2100,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2100,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2100,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2100,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2100,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2100,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2100,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2100,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2100,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2100,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2100,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2100,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2100,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2100,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2100,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2100,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2100,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2100,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2100,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2100,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2100,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2100,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2100,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2100,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2100,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2100,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2100,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
