region_bld,region_nuts,urt,mat,arch,year,value
C-EEU-HRV,C-EEU-HRV-HR023,rur,perm,mfh,2015,0.18824735223778613
C-EEU-HRV,C-EEU-HRV-HR023,rur,perm,sfh,2015,0.8117526477622139
C-EEU-HRV,C-EEU-HRV-HR024,rur,perm,mfh,2015,0.20082748108225815
C-EEU-HRV,C-EEU-HRV-HR024,rur,perm,sfh,2015,0.7991725189177419
C-EEU-HRV,C-EEU-HRV-HR025,rur,perm,mfh,2015,0.3084831615637303
C-EEU-HRV,C-EEU-HRV-HR025,rur,perm,sfh,2015,0.6915168384362698
C-EEU-HRV,C-EEU-HRV-HR026,rur,perm,mfh,2015,0.19218874259962887
C-EEU-HRV,C-EEU-HRV-HR026,rur,perm,sfh,2015,0.8078112574003711
C-EEU-HRV,C-EEU-HRV-HR027,rur,perm,mfh,2015,0.21959296052386798
C-EEU-HRV,C-EEU-HRV-HR027,rur,perm,sfh,2015,0.780407039476132
C-EEU-HRV,C-EEU-HRV-HR028,rur,perm,mfh,2015,0.15287294231370654
C-EEU-HRV,C-EEU-HRV-HR028,rur,perm,sfh,2015,0.8471270576862935
C-EEU-HRV,C-EEU-HRV-HR031,rur,perm,mfh,2015,0.6962868351427789
C-EEU-HRV,C-EEU-HRV-HR031,rur,perm,sfh,2015,0.3037131648572211
C-EEU-HRV,C-EEU-HRV-HR032,rur,perm,mfh,2015,0.4883066388115135
C-EEU-HRV,C-EEU-HRV-HR032,rur,perm,sfh,2015,0.5116933611884865
C-EEU-HRV,C-EEU-HRV-HR033,rur,perm,mfh,2015,0.6522012384219907
C-EEU-HRV,C-EEU-HRV-HR033,rur,perm,sfh,2015,0.34779876157800926
C-EEU-HRV,C-EEU-HRV-HR034,rur,perm,mfh,2015,0.6353604923798358
C-EEU-HRV,C-EEU-HRV-HR034,rur,perm,sfh,2015,0.36463950762016417
C-EEU-HRV,C-EEU-HRV-HR035,rur,perm,mfh,2015,0.6801106525919002
C-EEU-HRV,C-EEU-HRV-HR035,rur,perm,sfh,2015,0.3198893474080998
C-EEU-HRV,C-EEU-HRV-HR036,rur,perm,mfh,2015,0.599758297617861
C-EEU-HRV,C-EEU-HRV-HR036,rur,perm,sfh,2015,0.40024170238213896
