region_gea,arch,material,year,urt,value
NAM,sfh,steel,2065,sub,24.924121905
NAM,sfh,steel,2070,rur,24.91663232
NAM,sfh,steel,2070,urb,24.93161149
NAM,sfh,steel,2070,sub,24.924121905
NAM,sfh,steel,2075,rur,24.91663232
NAM,sfh,steel,2075,urb,24.93161149
NAM,sfh,steel,2075,sub,24.924121905
NAM,sfh,steel,2080,rur,24.91663232
NAM,sfh,steel,2080,urb,24.93161149
NAM,sfh,steel,2080,sub,24.924121905
NAM,sfh,steel,2085,rur,24.91663232
NAM,sfh,steel,2085,urb,24.93161149
NAM,sfh,steel,2085,sub,24.924121905
NAM,sfh,steel,2090,rur,24.91663232
NAM,sfh,steel,2090,urb,24.93161149
NAM,sfh,steel,2090,sub,24.924121905
NAM,sfh,steel,2095,rur,24.91663232
NAM,sfh,steel,2095,urb,24.93161149
NAM,sfh,steel,2095,sub,24.924121905
NAM,sfh,steel,2100,rur,24.91663232
NAM,sfh,steel,2100,urb,24.93161149
NAM,sfh,steel,2100,sub,24.924121905
NAM,sfh,wood,2015,rur,60.86967797
NAM,sfh,wood,2015,urb,55.95756088
NAM,sfh,wood,2015,sub,58.413619425
NAM,sfh,wood,2020,rur,60.86967797
NAM,sfh,wood,2020,urb,55.95756088
NAM,sfh,wood,2020,sub,58.413619425
NAM,sfh,wood,2025,rur,60.86967797
NAM,sfh,wood,2025,urb,55.95756088
NAM,sfh,wood,2025,sub,58.413619425
NAM,sfh,wood,2030,rur,60.86967797
NAM,sfh,wood,2030,urb,55.95756088
NAM,sfh,wood,2030,sub,58.413619425
NAM,sfh,wood,2035,rur,60.86967797
NAM,sfh,wood,2035,urb,55.95756088
NAM,sfh,wood,2035,sub,58.413619425
NAM,sfh,wood,2040,rur,60.86967797
NAM,sfh,wood,2040,urb,55.95756088
NAM,sfh,wood,2040,sub,58.413619425
NAM,sfh,wood,2045,rur,60.86967797
NAM,sfh,wood,2045,urb,55.95756088
NAM,sfh,wood,2045,sub,58.413619425
NAM,sfh,wood,2050,rur,60.86967797
NAM,sfh,wood,2050,urb,55.95756088
NAM,sfh,wood,2050,sub,58.413619425
NAM,sfh,wood,2055,rur,60.86967797
NAM,sfh,wood,2055,urb,55.95756088
NAM,sfh,wood,2055,sub,58.413619425
NAM,sfh,wood,2060,rur,60.86967797
NAM,sfh,wood,2060,urb,55.95756088
NAM,sfh,wood,2060,sub,58.413619425
NAM,sfh,wood,2065,rur,60.86967797
NAM,sfh,wood,2065,urb,55.95756088
NAM,sfh,wood,2065,sub,58.413619425
NAM,sfh,wood,2070,rur,60.86967797
NAM,sfh,wood,2070,urb,55.95756088
NAM,sfh,wood,2070,sub,58.413619425
NAM,sfh,wood,2075,rur,60.86967797
NAM,sfh,wood,2075,urb,55.95756088
NAM,sfh,wood,2075,sub,58.413619425
NAM,sfh,wood,2080,rur,60.86967797
NAM,sfh,wood,2080,urb,55.95756088
NAM,sfh,wood,2080,sub,58.413619425
NAM,sfh,wood,2085,rur,60.86967797
NAM,sfh,wood,2085,urb,55.95756088
NAM,sfh,wood,2085,sub,58.413619425
NAM,sfh,wood,2090,rur,60.86967797
NAM,sfh,wood,2090,urb,55.95756088
NAM,sfh,wood,2090,sub,58.413619425
NAM,sfh,wood,2095,rur,60.86967797
NAM,sfh,wood,2095,urb,55.95756088
NAM,sfh,wood,2095,sub,58.413619425
NAM,sfh,wood,2100,rur,60.86967797
NAM,sfh,wood,2100,urb,55.95756088
NAM,sfh,wood,2100,sub,58.413619425
PAO,mfh,aluminum,2015,rur,1.941935484
PAO,mfh,aluminum,2015,urb,1.995128481
PAO,mfh,aluminum,2015,sub,1.9685319825
PAO,mfh,aluminum,2020,rur,1.941935484
PAO,mfh,aluminum,2020,urb,1.995128481
PAO,mfh,aluminum,2020,sub,1.9685319825
PAO,mfh,aluminum,2025,rur,1.941935484
PAO,mfh,aluminum,2025,urb,1.995128481
PAO,mfh,aluminum,2025,sub,1.9685319825
PAO,mfh,aluminum,2030,rur,1.941935484
PAO,mfh,aluminum,2030,urb,1.995128481
PAO,mfh,aluminum,2030,sub,1.9685319825
PAO,mfh,aluminum,2035,rur,1.941935484
PAO,mfh,aluminum,2035,urb,1.995128481
PAO,mfh,aluminum,2035,sub,1.9685319825
PAO,mfh,aluminum,2040,rur,1.941935484
PAO,mfh,aluminum,2040,urb,1.995128481
PAO,mfh,aluminum,2040,sub,1.9685319825
PAO,mfh,aluminum,2045,rur,1.941935484
PAO,mfh,aluminum,2045,urb,1.995128481
PAO,mfh,aluminum,2045,sub,1.9685319825
PAO,mfh,aluminum,2050,rur,1.941935484
PAO,mfh,aluminum,2050,urb,1.995128481
PAO,mfh,aluminum,2050,sub,1.9685319825
PAO,mfh,aluminum,2055,rur,1.941935484
PAO,mfh,aluminum,2055,urb,1.995128481
PAO,mfh,aluminum,2055,sub,1.9685319825
PAO,mfh,aluminum,2060,rur,1.941935484
PAO,mfh,aluminum,2060,urb,1.995128481
PAO,mfh,aluminum,2060,sub,1.9685319825
PAO,mfh,aluminum,2065,rur,1.941935484
PAO,mfh,aluminum,2065,urb,1.995128481
PAO,mfh,aluminum,2065,sub,1.9685319825
PAO,mfh,aluminum,2070,rur,1.941935484
PAO,mfh,aluminum,2070,urb,1.995128481
PAO,mfh,aluminum,2070,sub,1.9685319825
PAO,mfh,aluminum,2075,rur,1.941935484
PAO,mfh,aluminum,2075,urb,1.995128481
PAO,mfh,aluminum,2075,sub,1.9685319825
PAO,mfh,aluminum,2080,rur,1.941935484
PAO,mfh,aluminum,2080,urb,1.995128481
PAO,mfh,aluminum,2080,sub,1.9685319825
PAO,mfh,aluminum,2085,rur,1.941935484
PAO,mfh,aluminum,2085,urb,1.995128481
PAO,mfh,aluminum,2085,sub,1.9685319825
PAO,mfh,aluminum,2090,rur,1.941935484
PAO,mfh,aluminum,2090,urb,1.995128481
PAO,mfh,aluminum,2090,sub,1.9685319825
PAO,mfh,aluminum,2095,rur,1.941935484
PAO,mfh,aluminum,2095,urb,1.995128481
PAO,mfh,aluminum,2095,sub,1.9685319825
PAO,mfh,aluminum,2100,rur,1.941935484
PAO,mfh,aluminum,2100,urb,1.995128481
PAO,mfh,aluminum,2100,sub,1.9685319825
PAO,mfh,concrete,2015,rur,827.7017204
PAO,mfh,concrete,2015,urb,1000.59509
PAO,mfh,concrete,2015,sub,914.1484052
PAO,mfh,concrete,2020,rur,827.7017204
PAO,mfh,concrete,2020,urb,1000.59509
PAO,mfh,concrete,2020,sub,914.1484052
PAO,mfh,concrete,2025,rur,827.7017204
PAO,mfh,concrete,2025,urb,1000.59509
PAO,mfh,concrete,2025,sub,914.1484052
PAO,mfh,concrete,2030,rur,827.7017204
PAO,mfh,concrete,2030,urb,1000.59509
PAO,mfh,concrete,2030,sub,914.1484052
PAO,mfh,concrete,2035,rur,827.7017204
PAO,mfh,concrete,2035,urb,1000.59509
PAO,mfh,concrete,2035,sub,914.1484052
PAO,mfh,concrete,2040,rur,827.7017204
PAO,mfh,concrete,2040,urb,1000.59509
PAO,mfh,concrete,2040,sub,914.1484052
PAO,mfh,concrete,2045,rur,827.7017204
PAO,mfh,concrete,2045,urb,1000.59509
PAO,mfh,concrete,2045,sub,914.1484052
PAO,mfh,concrete,2050,rur,827.7017204
PAO,mfh,concrete,2050,urb,1000.59509
PAO,mfh,concrete,2050,sub,914.1484052
PAO,mfh,concrete,2055,rur,827.7017204
PAO,mfh,concrete,2055,urb,1000.59509
PAO,mfh,concrete,2055,sub,914.1484052
PAO,mfh,concrete,2060,rur,827.7017204
PAO,mfh,concrete,2060,urb,1000.59509
PAO,mfh,concrete,2060,sub,914.1484052
PAO,mfh,concrete,2065,rur,827.7017204
PAO,mfh,concrete,2065,urb,1000.59509
PAO,mfh,concrete,2065,sub,914.1484052
PAO,mfh,concrete,2070,rur,827.7017204
PAO,mfh,concrete,2070,urb,1000.59509
PAO,mfh,concrete,2070,sub,914.1484052
PAO,mfh,concrete,2075,rur,827.7017204
PAO,mfh,concrete,2075,urb,1000.59509
PAO,mfh,concrete,2075,sub,914.1484052
PAO,mfh,concrete,2080,rur,827.7017204
PAO,mfh,concrete,2080,urb,1000.59509
PAO,mfh,concrete,2080,sub,914.1484052
PAO,mfh,concrete,2085,rur,827.7017204
PAO,mfh,concrete,2085,urb,1000.59509
PAO,mfh,concrete,2085,sub,914.1484052
PAO,mfh,concrete,2090,rur,827.7017204
PAO,mfh,concrete,2090,urb,1000.59509
PAO,mfh,concrete,2090,sub,914.1484052
PAO,mfh,concrete,2095,rur,827.7017204
PAO,mfh,concrete,2095,urb,1000.59509
PAO,mfh,concrete,2095,sub,914.1484052
PAO,mfh,concrete,2100,rur,827.7017204
PAO,mfh,concrete,2100,urb,1000.59509
PAO,mfh,concrete,2100,sub,914.1484052
PAO,mfh,copper,2015,rur,0.100322581
PAO,mfh,copper,2015,urb,0.067843137
PAO,mfh,copper,2015,sub,0.084082859
PAO,mfh,copper,2020,rur,0.100322581
PAO,mfh,copper,2020,urb,0.067843137
PAO,mfh,copper,2020,sub,0.084082859
PAO,mfh,copper,2025,rur,0.100322581
PAO,mfh,copper,2025,urb,0.067843137
PAO,mfh,copper,2025,sub,0.084082859
PAO,mfh,copper,2030,rur,0.100322581
PAO,mfh,copper,2030,urb,0.067843137
PAO,mfh,copper,2030,sub,0.084082859
PAO,mfh,copper,2035,rur,0.100322581
PAO,mfh,copper,2035,urb,0.067843137
PAO,mfh,copper,2035,sub,0.084082859
PAO,mfh,copper,2040,rur,0.100322581
PAO,mfh,copper,2040,urb,0.067843137
PAO,mfh,copper,2040,sub,0.084082859
PAO,mfh,copper,2045,rur,0.100322581
PAO,mfh,copper,2045,urb,0.067843137
PAO,mfh,copper,2045,sub,0.084082859
PAO,mfh,copper,2050,rur,0.100322581
PAO,mfh,copper,2050,urb,0.067843137
PAO,mfh,copper,2050,sub,0.084082859
PAO,mfh,copper,2055,rur,0.100322581
PAO,mfh,copper,2055,urb,0.067843137
PAO,mfh,copper,2055,sub,0.084082859
PAO,mfh,copper,2060,rur,0.100322581
PAO,mfh,copper,2060,urb,0.067843137
PAO,mfh,copper,2060,sub,0.084082859
PAO,mfh,copper,2065,rur,0.100322581
PAO,mfh,copper,2065,urb,0.067843137
PAO,mfh,copper,2065,sub,0.084082859
PAO,mfh,copper,2070,rur,0.100322581
PAO,mfh,copper,2070,urb,0.067843137
PAO,mfh,copper,2070,sub,0.084082859
PAO,mfh,copper,2075,rur,0.100322581
PAO,mfh,copper,2075,urb,0.067843137
PAO,mfh,copper,2075,sub,0.084082859
PAO,mfh,copper,2080,rur,0.100322581
PAO,mfh,copper,2080,urb,0.067843137
PAO,mfh,copper,2080,sub,0.084082859
PAO,mfh,copper,2085,rur,0.100322581
PAO,mfh,copper,2085,urb,0.067843137
PAO,mfh,copper,2085,sub,0.084082859
PAO,mfh,copper,2090,rur,0.100322581
PAO,mfh,copper,2090,urb,0.067843137
PAO,mfh,copper,2090,sub,0.084082859
PAO,mfh,copper,2095,rur,0.100322581
PAO,mfh,copper,2095,urb,0.067843137
PAO,mfh,copper,2095,sub,0.084082859
PAO,mfh,copper,2100,rur,0.100322581
PAO,mfh,copper,2100,urb,0.067843137
PAO,mfh,copper,2100,sub,0.084082859
PAO,mfh,glass,2015,rur,6.209677419
PAO,mfh,glass,2015,urb,5.909349539
PAO,mfh,glass,2015,sub,6.059513479
PAO,mfh,glass,2020,rur,6.209677419
PAO,mfh,glass,2020,urb,5.909349539
PAO,mfh,glass,2020,sub,6.059513479
PAO,mfh,glass,2025,rur,6.209677419
PAO,mfh,glass,2025,urb,5.909349539
PAO,mfh,glass,2025,sub,6.059513479
PAO,mfh,glass,2030,rur,6.209677419
PAO,mfh,glass,2030,urb,5.909349539
PAO,mfh,glass,2030,sub,6.059513479
PAO,mfh,glass,2035,rur,6.209677419
PAO,mfh,glass,2035,urb,5.909349539
PAO,mfh,glass,2035,sub,6.059513479
PAO,mfh,glass,2040,rur,6.209677419
PAO,mfh,glass,2040,urb,5.909349539
PAO,mfh,glass,2040,sub,6.059513479
PAO,mfh,glass,2045,rur,6.209677419
PAO,mfh,glass,2045,urb,5.909349539
PAO,mfh,glass,2045,sub,6.059513479
PAO,mfh,glass,2050,rur,6.209677419
PAO,mfh,glass,2050,urb,5.909349539
PAO,mfh,glass,2050,sub,6.059513479
PAO,mfh,glass,2055,rur,6.209677419
PAO,mfh,glass,2055,urb,5.909349539
PAO,mfh,glass,2055,sub,6.059513479
PAO,mfh,glass,2060,rur,6.209677419
PAO,mfh,glass,2060,urb,5.909349539
PAO,mfh,glass,2060,sub,6.059513479
PAO,mfh,glass,2065,rur,6.209677419
PAO,mfh,glass,2065,urb,5.909349539
PAO,mfh,glass,2065,sub,6.059513479
PAO,mfh,glass,2070,rur,6.209677419
PAO,mfh,glass,2070,urb,5.909349539
PAO,mfh,glass,2070,sub,6.059513479
PAO,mfh,glass,2075,rur,6.209677419
PAO,mfh,glass,2075,urb,5.909349539
PAO,mfh,glass,2075,sub,6.059513479
PAO,mfh,glass,2080,rur,6.209677419
PAO,mfh,glass,2080,urb,5.909349539
PAO,mfh,glass,2080,sub,6.059513479
PAO,mfh,glass,2085,rur,6.209677419
PAO,mfh,glass,2085,urb,5.909349539
PAO,mfh,glass,2085,sub,6.059513479
PAO,mfh,glass,2090,rur,6.209677419
PAO,mfh,glass,2090,urb,5.909349539
PAO,mfh,glass,2090,sub,6.059513479
PAO,mfh,glass,2095,rur,6.209677419
PAO,mfh,glass,2095,urb,5.909349539
PAO,mfh,glass,2095,sub,6.059513479
PAO,mfh,glass,2100,rur,6.209677419
PAO,mfh,glass,2100,urb,5.909349539
PAO,mfh,glass,2100,sub,6.059513479
PAO,mfh,steel,2015,rur,72.06978495
PAO,mfh,steel,2015,urb,107.2849328
PAO,mfh,steel,2015,sub,89.67735887500001
PAO,mfh,steel,2020,rur,72.06978495
PAO,mfh,steel,2020,urb,107.2849328
PAO,mfh,steel,2020,sub,89.67735887500001
PAO,mfh,steel,2025,rur,72.06978495
PAO,mfh,steel,2025,urb,107.2849328
PAO,mfh,steel,2025,sub,89.67735887500001
PAO,mfh,steel,2030,rur,72.06978495
PAO,mfh,steel,2030,urb,107.2849328
PAO,mfh,steel,2030,sub,89.67735887500001
PAO,mfh,steel,2035,rur,72.06978495
PAO,mfh,steel,2035,urb,107.2849328
PAO,mfh,steel,2035,sub,89.67735887500001
PAO,mfh,steel,2040,rur,72.06978495
PAO,mfh,steel,2040,urb,107.2849328
PAO,mfh,steel,2040,sub,89.67735887500001
PAO,mfh,steel,2045,rur,72.06978495
PAO,mfh,steel,2045,urb,107.2849328
PAO,mfh,steel,2045,sub,89.67735887500001
PAO,mfh,steel,2050,rur,72.06978495
PAO,mfh,steel,2050,urb,107.2849328
PAO,mfh,steel,2050,sub,89.67735887500001
PAO,mfh,steel,2055,rur,72.06978495
PAO,mfh,steel,2055,urb,107.2849328
PAO,mfh,steel,2055,sub,89.67735887500001
PAO,mfh,steel,2060,rur,72.06978495
PAO,mfh,steel,2060,urb,107.2849328
PAO,mfh,steel,2060,sub,89.67735887500001
PAO,mfh,steel,2065,rur,72.06978495
PAO,mfh,steel,2065,urb,107.2849328
PAO,mfh,steel,2065,sub,89.67735887500001
PAO,mfh,steel,2070,rur,72.06978495
PAO,mfh,steel,2070,urb,107.2849328
PAO,mfh,steel,2070,sub,89.67735887500001
PAO,mfh,steel,2075,rur,72.06978495
PAO,mfh,steel,2075,urb,107.2849328
PAO,mfh,steel,2075,sub,89.67735887500001
PAO,mfh,steel,2080,rur,72.06978495
PAO,mfh,steel,2080,urb,107.2849328
PAO,mfh,steel,2080,sub,89.67735887500001
PAO,mfh,steel,2085,rur,72.06978495
PAO,mfh,steel,2085,urb,107.2849328
PAO,mfh,steel,2085,sub,89.67735887500001
PAO,mfh,steel,2090,rur,72.06978495
PAO,mfh,steel,2090,urb,107.2849328
PAO,mfh,steel,2090,sub,89.67735887500001
PAO,mfh,steel,2095,rur,72.06978495
PAO,mfh,steel,2095,urb,107.2849328
PAO,mfh,steel,2095,sub,89.67735887500001
PAO,mfh,steel,2100,rur,72.06978495
PAO,mfh,steel,2100,urb,107.2849328
PAO,mfh,steel,2100,sub,89.67735887500001
PAO,mfh,wood,2015,rur,36.5516129
PAO,mfh,wood,2015,urb,59.52917495
PAO,mfh,wood,2015,sub,48.040393925
PAO,mfh,wood,2020,rur,36.5516129
PAO,mfh,wood,2020,urb,59.52917495
PAO,mfh,wood,2020,sub,48.040393925
PAO,mfh,wood,2025,rur,36.5516129
PAO,mfh,wood,2025,urb,59.52917495
PAO,mfh,wood,2025,sub,48.040393925
PAO,mfh,wood,2030,rur,36.5516129
PAO,mfh,wood,2030,urb,59.52917495
PAO,mfh,wood,2030,sub,48.040393925
PAO,mfh,wood,2035,rur,36.5516129
PAO,mfh,wood,2035,urb,59.52917495
PAO,mfh,wood,2035,sub,48.040393925
PAO,mfh,wood,2040,rur,36.5516129
PAO,mfh,wood,2040,urb,59.52917495
PAO,mfh,wood,2040,sub,48.040393925
PAO,mfh,wood,2045,rur,36.5516129
PAO,mfh,wood,2045,urb,59.52917495
PAO,mfh,wood,2045,sub,48.040393925
PAO,mfh,wood,2050,rur,36.5516129
PAO,mfh,wood,2050,urb,59.52917495
PAO,mfh,wood,2050,sub,48.040393925
PAO,mfh,wood,2055,rur,36.5516129
PAO,mfh,wood,2055,urb,59.52917495
PAO,mfh,wood,2055,sub,48.040393925
PAO,mfh,wood,2060,rur,36.5516129
PAO,mfh,wood,2060,urb,59.52917495
PAO,mfh,wood,2060,sub,48.040393925
PAO,mfh,wood,2065,rur,36.5516129
PAO,mfh,wood,2065,urb,59.52917495
PAO,mfh,wood,2065,sub,48.040393925
PAO,mfh,wood,2070,rur,36.5516129
PAO,mfh,wood,2070,urb,59.52917495
PAO,mfh,wood,2070,sub,48.040393925
PAO,mfh,wood,2075,rur,36.5516129
PAO,mfh,wood,2075,urb,59.52917495
PAO,mfh,wood,2075,sub,48.040393925
PAO,mfh,wood,2080,rur,36.5516129
PAO,mfh,wood,2080,urb,59.52917495
PAO,mfh,wood,2080,sub,48.040393925
PAO,mfh,wood,2085,rur,36.5516129
PAO,mfh,wood,2085,urb,59.52917495
PAO,mfh,wood,2085,sub,48.040393925
PAO,mfh,wood,2090,rur,36.5516129
PAO,mfh,wood,2090,urb,59.52917495
PAO,mfh,wood,2090,sub,48.040393925
PAO,mfh,wood,2095,rur,36.5516129
PAO,mfh,wood,2095,urb,59.52917495
PAO,mfh,wood,2095,sub,48.040393925
PAO,mfh,wood,2100,rur,36.5516129
PAO,mfh,wood,2100,urb,59.52917495
PAO,mfh,wood,2100,sub,48.040393925
PAO,sfh,aluminum,2015,rur,1.700893635
PAO,sfh,aluminum,2015,urb,1.032063195
PAO,sfh,aluminum,2015,sub,1.366478415
PAO,sfh,aluminum,2020,rur,1.700893635
PAO,sfh,aluminum,2020,urb,1.032063195
PAO,sfh,aluminum,2020,sub,1.366478415
PAO,sfh,aluminum,2025,rur,1.700893635
PAO,sfh,aluminum,2025,urb,1.032063195
PAO,sfh,aluminum,2025,sub,1.366478415
PAO,sfh,aluminum,2030,rur,1.700893635
PAO,sfh,aluminum,2030,urb,1.032063195
PAO,sfh,aluminum,2030,sub,1.366478415
PAO,sfh,aluminum,2035,rur,1.700893635
PAO,sfh,aluminum,2035,urb,1.032063195
PAO,sfh,aluminum,2035,sub,1.366478415
PAO,sfh,aluminum,2040,rur,1.700893635
PAO,sfh,aluminum,2040,urb,1.032063195
PAO,sfh,aluminum,2040,sub,1.366478415
PAO,sfh,aluminum,2045,rur,1.700893635
PAO,sfh,aluminum,2045,urb,1.032063195
PAO,sfh,aluminum,2045,sub,1.366478415
PAO,sfh,aluminum,2050,rur,1.700893635
PAO,sfh,aluminum,2050,urb,1.032063195
PAO,sfh,aluminum,2050,sub,1.366478415
PAO,sfh,aluminum,2055,rur,1.700893635
PAO,sfh,aluminum,2055,urb,1.032063195
PAO,sfh,aluminum,2055,sub,1.366478415
PAO,sfh,aluminum,2060,rur,1.700893635
PAO,sfh,aluminum,2060,urb,1.032063195
PAO,sfh,aluminum,2060,sub,1.366478415
PAO,sfh,aluminum,2065,rur,1.700893635
PAO,sfh,aluminum,2065,urb,1.032063195
PAO,sfh,aluminum,2065,sub,1.366478415
PAO,sfh,aluminum,2070,rur,1.700893635
PAO,sfh,aluminum,2070,urb,1.032063195
PAO,sfh,aluminum,2070,sub,1.366478415
PAO,sfh,aluminum,2075,rur,1.700893635
PAO,sfh,aluminum,2075,urb,1.032063195
PAO,sfh,aluminum,2075,sub,1.366478415
PAO,sfh,aluminum,2080,rur,1.700893635
PAO,sfh,aluminum,2080,urb,1.032063195
PAO,sfh,aluminum,2080,sub,1.366478415
PAO,sfh,aluminum,2085,rur,1.700893635
PAO,sfh,aluminum,2085,urb,1.032063195
PAO,sfh,aluminum,2085,sub,1.366478415
PAO,sfh,aluminum,2090,rur,1.700893635
PAO,sfh,aluminum,2090,urb,1.032063195
PAO,sfh,aluminum,2090,sub,1.366478415
PAO,sfh,aluminum,2095,rur,1.700893635
PAO,sfh,aluminum,2095,urb,1.032063195
PAO,sfh,aluminum,2095,sub,1.366478415
PAO,sfh,aluminum,2100,rur,1.700893635
PAO,sfh,aluminum,2100,urb,1.032063195
PAO,sfh,aluminum,2100,sub,1.366478415
PAO,sfh,concrete,2015,rur,505.1650179
PAO,sfh,concrete,2015,urb,576.3475107
PAO,sfh,concrete,2015,sub,540.7562643
PAO,sfh,concrete,2020,rur,505.1650179
PAO,sfh,concrete,2020,urb,576.3475107
PAO,sfh,concrete,2020,sub,540.7562643
PAO,sfh,concrete,2025,rur,505.1650179
PAO,sfh,concrete,2025,urb,576.3475107
PAO,sfh,concrete,2025,sub,540.7562643
PAO,sfh,concrete,2030,rur,505.1650179
PAO,sfh,concrete,2030,urb,576.3475107
PAO,sfh,concrete,2030,sub,540.7562643
PAO,sfh,concrete,2035,rur,505.1650179
PAO,sfh,concrete,2035,urb,576.3475107
PAO,sfh,concrete,2035,sub,540.7562643
PAO,sfh,concrete,2040,rur,505.1650179
PAO,sfh,concrete,2040,urb,576.3475107
PAO,sfh,concrete,2040,sub,540.7562643
PAO,sfh,concrete,2045,rur,505.1650179
PAO,sfh,concrete,2045,urb,576.3475107
PAO,sfh,concrete,2045,sub,540.7562643
PAO,sfh,concrete,2050,rur,505.1650179
PAO,sfh,concrete,2050,urb,576.3475107
PAO,sfh,concrete,2050,sub,540.7562643
PAO,sfh,concrete,2055,rur,505.1650179
PAO,sfh,concrete,2055,urb,576.3475107
PAO,sfh,concrete,2055,sub,540.7562643
PAO,sfh,concrete,2060,rur,505.1650179
PAO,sfh,concrete,2060,urb,576.3475107
PAO,sfh,concrete,2060,sub,540.7562643
PAO,sfh,concrete,2065,rur,505.1650179
PAO,sfh,concrete,2065,urb,576.3475107
PAO,sfh,concrete,2065,sub,540.7562643
PAO,sfh,concrete,2070,rur,505.1650179
PAO,sfh,concrete,2070,urb,576.3475107
PAO,sfh,concrete,2070,sub,540.7562643
PAO,sfh,concrete,2075,rur,505.1650179
PAO,sfh,concrete,2075,urb,576.3475107
PAO,sfh,concrete,2075,sub,540.7562643
PAO,sfh,concrete,2080,rur,505.1650179
PAO,sfh,concrete,2080,urb,576.3475107
PAO,sfh,concrete,2080,sub,540.7562643
PAO,sfh,concrete,2085,rur,505.1650179
PAO,sfh,concrete,2085,urb,576.3475107
PAO,sfh,concrete,2085,sub,540.7562643
PAO,sfh,concrete,2090,rur,505.1650179
PAO,sfh,concrete,2090,urb,576.3475107
PAO,sfh,concrete,2090,sub,540.7562643
PAO,sfh,concrete,2095,rur,505.1650179
PAO,sfh,concrete,2095,urb,576.3475107
PAO,sfh,concrete,2095,sub,540.7562643
PAO,sfh,concrete,2100,rur,505.1650179
PAO,sfh,concrete,2100,urb,576.3475107
PAO,sfh,concrete,2100,sub,540.7562643
PAO,sfh,copper,2015,rur,1.287038593
PAO,sfh,copper,2015,urb,0.830611044
PAO,sfh,copper,2015,sub,1.0588248185
PAO,sfh,copper,2020,rur,1.287038593
PAO,sfh,copper,2020,urb,0.830611044
PAO,sfh,copper,2020,sub,1.0588248185
PAO,sfh,copper,2025,rur,1.287038593
PAO,sfh,copper,2025,urb,0.830611044
PAO,sfh,copper,2025,sub,1.0588248185
PAO,sfh,copper,2030,rur,1.287038593
PAO,sfh,copper,2030,urb,0.830611044
PAO,sfh,copper,2030,sub,1.0588248185
PAO,sfh,copper,2035,rur,1.287038593
PAO,sfh,copper,2035,urb,0.830611044
PAO,sfh,copper,2035,sub,1.0588248185
PAO,sfh,copper,2040,rur,1.287038593
PAO,sfh,copper,2040,urb,0.830611044
PAO,sfh,copper,2040,sub,1.0588248185
PAO,sfh,copper,2045,rur,1.287038593
PAO,sfh,copper,2045,urb,0.830611044
PAO,sfh,copper,2045,sub,1.0588248185
PAO,sfh,copper,2050,rur,1.287038593
PAO,sfh,copper,2050,urb,0.830611044
PAO,sfh,copper,2050,sub,1.0588248185
PAO,sfh,copper,2055,rur,1.287038593
PAO,sfh,copper,2055,urb,0.830611044
PAO,sfh,copper,2055,sub,1.0588248185
PAO,sfh,copper,2060,rur,1.287038593
PAO,sfh,copper,2060,urb,0.830611044
PAO,sfh,copper,2060,sub,1.0588248185
PAO,sfh,copper,2065,rur,1.287038593
PAO,sfh,copper,2065,urb,0.830611044
PAO,sfh,copper,2065,sub,1.0588248185
PAO,sfh,copper,2070,rur,1.287038593
PAO,sfh,copper,2070,urb,0.830611044
PAO,sfh,copper,2070,sub,1.0588248185
PAO,sfh,copper,2075,rur,1.287038593
PAO,sfh,copper,2075,urb,0.830611044
PAO,sfh,copper,2075,sub,1.0588248185
PAO,sfh,copper,2080,rur,1.287038593
PAO,sfh,copper,2080,urb,0.830611044
PAO,sfh,copper,2080,sub,1.0588248185
PAO,sfh,copper,2085,rur,1.287038593
PAO,sfh,copper,2085,urb,0.830611044
PAO,sfh,copper,2085,sub,1.0588248185
PAO,sfh,copper,2090,rur,1.287038593
PAO,sfh,copper,2090,urb,0.830611044
PAO,sfh,copper,2090,sub,1.0588248185
PAO,sfh,copper,2095,rur,1.287038593
PAO,sfh,copper,2095,urb,0.830611044
PAO,sfh,copper,2095,sub,1.0588248185
PAO,sfh,copper,2100,rur,1.287038593
PAO,sfh,copper,2100,urb,0.830611044
PAO,sfh,copper,2100,sub,1.0588248185
PAO,sfh,glass,2015,rur,2.022908108
PAO,sfh,glass,2015,urb,2.013718878
PAO,sfh,glass,2015,sub,2.018313493
PAO,sfh,glass,2020,rur,2.022908108
PAO,sfh,glass,2020,urb,2.013718878
PAO,sfh,glass,2020,sub,2.018313493
PAO,sfh,glass,2025,rur,2.022908108
PAO,sfh,glass,2025,urb,2.013718878
PAO,sfh,glass,2025,sub,2.018313493
PAO,sfh,glass,2030,rur,2.022908108
PAO,sfh,glass,2030,urb,2.013718878
PAO,sfh,glass,2030,sub,2.018313493
PAO,sfh,glass,2035,rur,2.022908108
PAO,sfh,glass,2035,urb,2.013718878
PAO,sfh,glass,2035,sub,2.018313493
PAO,sfh,glass,2040,rur,2.022908108
PAO,sfh,glass,2040,urb,2.013718878
PAO,sfh,glass,2040,sub,2.018313493
PAO,sfh,glass,2045,rur,2.022908108
PAO,sfh,glass,2045,urb,2.013718878
PAO,sfh,glass,2045,sub,2.018313493
PAO,sfh,glass,2050,rur,2.022908108
PAO,sfh,glass,2050,urb,2.013718878
PAO,sfh,glass,2050,sub,2.018313493
PAO,sfh,glass,2055,rur,2.022908108
PAO,sfh,glass,2055,urb,2.013718878
PAO,sfh,glass,2055,sub,2.018313493
PAO,sfh,glass,2060,rur,2.022908108
