region_bld,clim,urt,arch,eneff,value
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr12_low,125.3988514
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr21_std,119.7760266
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr22_low,119.7760266
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr31_std,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr32_low,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s1,320.5694821000001
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s2,310.43470920000004
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s3,190.7910844
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s51_std,136.45001760000002
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s52_low,50.30402022
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr11_std,320.5694821000001
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr12_low,320.5694821000001
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr21_std,310.43470920000004
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr22_low,310.43470920000004
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr31_std,190.7910844
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr32_low,190.7910844
C-EEU-HRV,Zone_3A Warm Humid,urb,inf,ns,662.49273907
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s1,117.04295589999998
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s2,111.78357979999998
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s3,64.88856556
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s51_std,44.55889545
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s52_low,15.12189136
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr11_std,117.04295589999998
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr12_low,117.04295589999998
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr21_std,111.78357979999998
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr22_low,111.78357979999998
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr31_std,64.88856556
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr32_low,64.88856556
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s1,301.7574889
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s2,292.4807217
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s3,179.1121126
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s51_std,127.6385737
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s52_low,46.06300030999999
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr11_std,301.7574889
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr12_low,301.7574889
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr21_std,292.4807217
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr22_low,292.4807217
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr31_std,179.1121126
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr32_low,179.1121126
