region_bld,urt,arch,year,value
C-EEU-HRV,rur,sfh,2095,3.087133331811726
C-EEU-HRV,rur,sfh,2100,3.087133331811726
C-EEU-HRV,urb,mfh,2015,2.474416253248022
C-EEU-HRV,urb,mfh,2020,2.4755600163727407
C-EEU-HRV,urb,mfh,2025,2.477847191380904
C-EEU-HRV,urb,mfh,2030,2.5218812733637006
C-EEU-HRV,urb,mfh,2035,2.565915355346497
C-EEU-HRV,urb,mfh,2040,2.609949437329294
C-EEU-HRV,urb,mfh,2045,2.6539835193120904
C-EEU-HRV,urb,mfh,2050,2.698017601294887
C-EEU-HRV,urb,mfh,2055,2.698017601294887
C-EEU-HRV,urb,mfh,2060,2.698017601294887
C-EEU-HRV,urb,mfh,2065,2.698017601294887
C-EEU-HRV,urb,mfh,2070,2.698017601294887
C-EEU-HRV,urb,mfh,2075,2.698017601294887
C-EEU-HRV,urb,mfh,2080,2.698017601294887
C-EEU-HRV,urb,mfh,2085,2.698017601294887
C-EEU-HRV,urb,mfh,2090,2.698017601294887
C-EEU-HRV,urb,mfh,2095,2.698017601294887
C-EEU-HRV,urb,mfh,2100,2.698017601294887
C-EEU-HRV,urb,sfh,2015,2.8600625376576074
C-EEU-HRV,urb,sfh,2020,2.8613845601995576
C-EEU-HRV,urb,sfh,2025,2.862906955632597
C-EEU-HRV,urb,sfh,2030,2.9069410376153932
C-EEU-HRV,urb,sfh,2035,2.9509751195981897
C-EEU-HRV,urb,sfh,2040,2.9950092015809866
C-EEU-HRV,urb,sfh,2045,3.039043283563783
C-EEU-HRV,urb,sfh,2050,3.0830773655465795
C-EEU-HRV,urb,sfh,2055,3.0830773655465795
C-EEU-HRV,urb,sfh,2060,3.0830773655465795
C-EEU-HRV,urb,sfh,2065,3.0830773655465795
C-EEU-HRV,urb,sfh,2070,3.0830773655465795
C-EEU-HRV,urb,sfh,2075,3.0830773655465795
C-EEU-HRV,urb,sfh,2080,3.0830773655465795
C-EEU-HRV,urb,sfh,2085,3.0830773655465795
C-EEU-HRV,urb,sfh,2090,3.0830773655465795
C-EEU-HRV,urb,sfh,2095,3.0830773655465795
C-EEU-HRV,urb,sfh,2100,3.0830773655465795
