region_bld,urt,clim,year,value
C-EEU-HRV,urb,Zone_5A Cool Humid,2085,0.0205488135971751
C-EEU-HRV,urb,Zone_5A Cool Humid,2090,0.0202946772321385
C-EEU-HRV,urb,Zone_5A Cool Humid,2095,0.0201283718344404
C-EEU-HRV,urb,Zone_5A Cool Humid,2100,0.0200544214143204
C-EEU-HUN,rur,Zone_4A Mixed Humid,2020,2.171002201915621
C-EEU-HUN,rur,Zone_4A Mixed Humid,2025,2.0011117910786624
C-EEU-HUN,rur,Zone_4A Mixed Humid,2030,1.8433821579172045
C-EEU-HUN,rur,Zone_4A Mixed Humid,2035,1.696872323034507
C-EEU-HUN,rur,Zone_4A Mixed Humid,2040,1.5619046621166832
C-EEU-HUN,rur,Zone_4A Mixed Humid,2045,1.4388635952270052
C-EEU-HUN,rur,Zone_4A Mixed Humid,2050,1.3278676838857801
C-EEU-HUN,rur,Zone_4A Mixed Humid,2055,1.2272135545913994
C-EEU-HUN,rur,Zone_4A Mixed Humid,2060,1.1339724095686035
C-EEU-HUN,rur,Zone_4A Mixed Humid,2065,1.0470073820377614
C-EEU-HUN,rur,Zone_4A Mixed Humid,2070,0.9669715330244733
C-EEU-HUN,rur,Zone_4A Mixed Humid,2075,0.8952398632629934
C-EEU-HUN,rur,Zone_4A Mixed Humid,2080,0.831682269650165
C-EEU-HUN,rur,Zone_4A Mixed Humid,2085,0.7749155054636064
C-EEU-HUN,rur,Zone_4A Mixed Humid,2090,0.7236531093412976
C-EEU-HUN,rur,Zone_4A Mixed Humid,2095,0.6774188445787763
C-EEU-HUN,rur,Zone_4A Mixed Humid,2100,0.6355276432434817
C-EEU-HUN,rur,Zone_5A Cool Humid,2020,0.5707215513267905
C-EEU-HUN,rur,Zone_5A Cool Humid,2025,0.5125523974967042
C-EEU-HUN,rur,Zone_5A Cool Humid,2030,0.4628813593967686
C-EEU-HUN,rur,Zone_5A Cool Humid,2035,0.4197503920445623
C-EEU-HUN,rur,Zone_5A Cool Humid,2040,0.3819517860491291
C-EEU-HUN,rur,Zone_5A Cool Humid,2045,0.3486434470559643
C-EEU-HUN,rur,Zone_5A Cool Humid,2050,0.3195434169036871
C-EEU-HUN,rur,Zone_5A Cool Humid,2055,0.2940086128749354
C-EEU-HUN,rur,Zone_5A Cool Humid,2060,0.2711078231008558
C-EEU-HUN,rur,Zone_5A Cool Humid,2065,0.2503182590273147
C-EEU-HUN,rur,Zone_5A Cool Humid,2070,0.23156574203794367
C-EEU-HUN,rur,Zone_5A Cool Humid,2075,0.2149977612606797
C-EEU-HUN,rur,Zone_5A Cool Humid,2080,0.2004627294200394
C-EEU-HUN,rur,Zone_5A Cool Humid,2085,0.1875611213757298
C-EEU-HUN,rur,Zone_5A Cool Humid,2090,0.1759622906024129
C-EEU-HUN,rur,Zone_5A Cool Humid,2095,0.1655173672569342
C-EEU-HUN,rur,Zone_5A Cool Humid,2100,0.15608345064558998
C-EEU-HUN,urb,Zone_4A Mixed Humid,2020,5.379064798084378
C-EEU-HUN,urb,Zone_4A Mixed Humid,2025,5.529711208921337
C-EEU-HUN,urb,Zone_4A Mixed Humid,2030,5.654729842082794
C-EEU-HUN,urb,Zone_4A Mixed Humid,2035,5.7541426769654915
C-EEU-HUN,urb,Zone_4A Mixed Humid,2040,5.8319733378833165
C-EEU-HUN,urb,Zone_4A Mixed Humid,2045,5.8952674047729925
C-EEU-HUN,urb,Zone_4A Mixed Humid,2050,5.950791316114219
C-EEU-HUN,urb,Zone_4A Mixed Humid,2055,5.9980094454086
C-EEU-HUN,urb,Zone_4A Mixed Humid,2060,6.028932590431395
C-EEU-HUN,urb,Zone_4A Mixed Humid,2065,6.040033617962237
C-EEU-HUN,urb,Zone_4A Mixed Humid,2070,6.039533466975525
C-EEU-HUN,urb,Zone_4A Mixed Humid,2075,6.041594136737006
C-EEU-HUN,urb,Zone_4A Mixed Humid,2080,6.053068730349834
C-EEU-HUN,urb,Zone_4A Mixed Humid,2085,6.071632494536392
C-EEU-HUN,urb,Zone_4A Mixed Humid,2090,6.094772890658701
C-EEU-HUN,urb,Zone_4A Mixed Humid,2095,6.1235891554212225
C-EEU-HUN,urb,Zone_4A Mixed Humid,2100,6.156960356756517
C-EEU-HUN,urb,Zone_5A Cool Humid,2020,1.6511864486732089
C-EEU-HUN,urb,Zone_5A Cool Humid,2025,1.6538446025032956
C-EEU-HUN,urb,Zone_5A Cool Humid,2030,1.658026640603231
C-EEU-HUN,urb,Zone_5A Cool Humid,2035,1.6620646079554373
C-EEU-HUN,urb,Zone_5A Cool Humid,2040,1.6653092139508705
C-EEU-HUN,urb,Zone_5A Cool Humid,2045,1.6679795529440353
C-EEU-HUN,urb,Zone_5A Cool Humid,2050,1.6721495830963122
C-EEU-HUN,urb,Zone_5A Cool Humid,2055,1.677924387125064
C-EEU-HUN,urb,Zone_5A Cool Humid,2060,1.683082176899144
C-EEU-HUN,urb,Zone_5A Cool Humid,2065,1.6861937409726848
C-EEU-HUN,urb,Zone_5A Cool Humid,2070,1.6888432579620558
C-EEU-HUN,urb,Zone_5A Cool Humid,2075,1.69422623873932
C-EEU-HUN,urb,Zone_5A Cool Humid,2080,1.7036372705799603
C-EEU-HUN,urb,Zone_5A Cool Humid,2085,1.7160078786242696
C-EEU-HUN,urb,Zone_5A Cool Humid,2090,1.7305017093975867
C-EEU-HUN,urb,Zone_5A Cool Humid,2095,1.747099632743065
C-EEU-HUN,urb,Zone_5A Cool Humid,2100,1.7656885493544097
C-EEU-LTU,rur,Zone_5A Cool Humid,2020,0.1258517092799999
C-EEU-LTU,rur,Zone_5A Cool Humid,2025,0.11400528900000001
C-EEU-LTU,rur,Zone_5A Cool Humid,2030,0.10127877734
C-EEU-LTU,rur,Zone_5A Cool Humid,2035,0.0901452575699998
C-EEU-LTU,rur,Zone_5A Cool Humid,2040,0.08040932192
C-EEU-LTU,rur,Zone_5A Cool Humid,2045,0.071881095
C-EEU-LTU,rur,Zone_5A Cool Humid,2050,0.0642878049599998
C-EEU-LTU,rur,Zone_5A Cool Humid,2055,0.0575865087999998
C-EEU-LTU,rur,Zone_5A Cool Humid,2060,0.051783803939999797
C-EEU-LTU,rur,Zone_5A Cool Humid,2065,0.04686532968
C-EEU-LTU,rur,Zone_5A Cool Humid,2070,0.04276284837
C-EEU-LTU,rur,Zone_5A Cool Humid,2075,0.03934101663
C-EEU-LTU,rur,Zone_5A Cool Humid,2080,0.036429542099999795
C-EEU-LTU,rur,Zone_5A Cool Humid,2085,0.0339281377199999
C-EEU-LTU,rur,Zone_5A Cool Humid,2090,0.0317932727099998
C-EEU-LTU,rur,Zone_5A Cool Humid,2095,0.0299952057599998
C-EEU-LTU,rur,Zone_5A Cool Humid,2100,0.02848169693
C-EEU-LTU,rur,Zone_6A Cold Humid,2020,0.7283728524799997
C-EEU-LTU,rur,Zone_6A Cold Humid,2025,0.6591044434999996
C-EEU-LTU,rur,Zone_6A Cold Humid,2030,0.5857242298800001
C-EEU-LTU,rur,Zone_6A Cold Humid,2035,0.5214370814999992
C-EEU-LTU,rur,Zone_6A Cold Humid,2040,0.46558260336
C-EEU-LTU,rur,Zone_6A Cold Humid,2045,0.41682773910000004
C-EEU-LTU,rur,Zone_6A Cold Humid,2050,0.3736476197999992
C-EEU-LTU,rur,Zone_6A Cold Humid,2055,0.3353178548799992
C-EEU-LTU,rur,Zone_6A Cold Humid,2060,0.3017530443599992
C-EEU-LTU,rur,Zone_6A Cold Humid,2065,0.27289549976
