,region_bld,clim,arch,eneff,urt,value
339,C-EEU-HRV,Zone_3A Warm Humid,sfh,sr31_std,rur,1.0
340,C-EEU-HRV,Zone_3A Warm Humid,sfh,sr31_std,sub,1.0
341,C-EEU-HRV,Zone_3A Warm Humid,sfh,sr31_std,urb,0.0
342,C-EEU-HRV,Zone_3A Warm Humid,sfh,sr32_low,rur,1.0
343,C-EEU-HRV,Zone_3A Warm Humid,sfh,sr32_low,sub,1.0
344,C-EEU-HRV,Zone_3A Warm Humid,sfh,sr32_low,urb,0.0
345,C-EEU-HRV,Zone_4A Mixed Humid,inf,ns,rur,1.0
346,C-EEU-HRV,Zone_4A Mixed Humid,inf,ns,sub,1.0
347,C-EEU-HRV,Zone_4A Mixed Humid,inf,ns,urb,1.0
348,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s1,rur,1.0
349,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s1,sub,1.0
350,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s1,urb,1.0
351,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s2,rur,1.0
352,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s2,sub,1.0
353,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s2,urb,1.0
354,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s3,rur,1.0
355,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s3,sub,1.0
356,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s3,urb,1.0
357,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s51_std,rur,1.0
358,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s51_std,sub,1.0
359,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s51_std,urb,1.0
360,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s52_low,rur,1.0
361,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s52_low,sub,1.0
362,C-EEU-HRV,Zone_4A Mixed Humid,mfh,s52_low,urb,1.0
363,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr11_std,rur,1.0
364,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr11_std,sub,1.0
365,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr11_std,urb,1.0
366,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr12_low,rur,1.0
367,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr12_low,sub,1.0
368,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr12_low,urb,1.0
369,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr21_std,rur,1.0
370,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr21_std,sub,1.0
371,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr21_std,urb,1.0
372,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr22_low,rur,1.0
373,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr22_low,sub,1.0
374,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr22_low,urb,1.0
375,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr31_std,rur,1.0
376,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr31_std,sub,1.0
377,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr31_std,urb,1.0
378,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr32_low,rur,1.0
379,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr32_low,sub,1.0
380,C-EEU-HRV,Zone_4A Mixed Humid,mfh,sr32_low,urb,1.0
381,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,rur,1.0
382,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,sub,1.0
383,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s1,urb,1.0
384,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s2,rur,1.0
385,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s2,sub,1.0
386,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s2,urb,1.0
387,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s3,rur,1.0
388,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s3,sub,1.0
389,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s3,urb,1.0
390,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s51_std,rur,1.0
391,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s51_std,sub,1.0
392,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s51_std,urb,1.0
393,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s52_low,rur,1.0
394,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s52_low,sub,1.0
395,C-EEU-HRV,Zone_4A Mixed Humid,sfh,s52_low,urb,1.0
396,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr11_std,rur,1.0
397,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr11_std,sub,1.0
398,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr11_std,urb,1.0
399,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr12_low,rur,1.0
400,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr12_low,sub,1.0
401,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr12_low,urb,1.0
402,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr21_std,rur,1.0
403,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr21_std,sub,1.0
404,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr21_std,urb,1.0
405,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr22_low,rur,1.0
406,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr22_low,sub,1.0
407,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr22_low,urb,1.0
408,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr31_std,rur,1.0
409,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr31_std,sub,1.0
410,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr31_std,urb,1.0
411,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr32_low,rur,1.0
412,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr32_low,sub,1.0
413,C-EEU-HRV,Zone_4A Mixed Humid,sfh,sr32_low,urb,1.0
414,C-EEU-HRV,Zone_4C Mixed Marine,inf,ns,rur,0.98572
415,C-EEU-HRV,Zone_4C Mixed Marine,inf,ns,sub,0.97414
416,C-EEU-HRV,Zone_4C Mixed Marine,inf,ns,urb,1.0
417,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s1,rur,1.0
418,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s1,sub,0.98623
419,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s1,urb,0.9726
420,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s2,rur,1.0
421,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s2,sub,0.98623
422,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s2,urb,1.0
423,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s3,rur,1.0
424,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s3,sub,0.98623
425,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s3,urb,1.0
426,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s51_std,rur,0.99987
427,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s51_std,sub,0.98623
428,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s51_std,urb,1.0
429,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s52_low,rur,0.99987
430,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s52_low,sub,0.98623
431,C-EEU-HRV,Zone_4C Mixed Marine,mfh,s52_low,urb,1.0
432,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr11_std,rur,1.0
433,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr11_std,sub,0.98623
434,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr11_std,urb,1.0
435,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr12_low,rur,0.99987
436,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr12_low,sub,0.98623
437,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr12_low,urb,1.0
438,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr21_std,rur,1.0
439,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr21_std,sub,0.98623
440,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr21_std,urb,1.0
441,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr22_low,rur,0.99987
442,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr22_low,sub,0.98623
443,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr22_low,urb,1.0
444,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr31_std,rur,1.0
445,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr31_std,sub,0.98623
446,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr31_std,urb,1.0
447,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr32_low,rur,0.99987
448,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr32_low,sub,0.98623
449,C-EEU-HRV,Zone_4C Mixed Marine,mfh,sr32_low,urb,1.0
450,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s1,rur,0.98572
451,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s1,sub,0.97414
452,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s1,urb,1.0
453,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s2,rur,0.98572
454,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s2,sub,1.0
455,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s2,urb,1.0
456,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s3,rur,0.98572
457,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s3,sub,1.0
458,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s3,urb,1.0
459,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s51_std,rur,0.99987
460,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s51_std,sub,0.98623
461,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s51_std,urb,1.0
462,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s52_low,rur,0.99987
463,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s52_low,sub,0.98623
464,C-EEU-HRV,Zone_4C Mixed Marine,sfh,s52_low,urb,1.0
465,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr11_std,rur,0.98572
466,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr11_std,sub,1.0
467,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr11_std,urb,1.0
468,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr12_low,rur,0.98572
469,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr12_low,sub,1.0
470,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr12_low,urb,1.0
471,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr21_std,rur,0.98572
472,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr21_std,sub,1.0
473,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr21_std,urb,1.0
474,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr22_low,rur,0.98572
475,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr22_low,sub,1.0
476,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr22_low,urb,1.0
477,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr31_std,rur,0.98572
478,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr31_std,sub,1.0
479,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr31_std,urb,1.0
480,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr32_low,rur,0.98572
481,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr32_low,sub,1.0
482,C-EEU-HRV,Zone_4C Mixed Marine,sfh,sr32_low,urb,1.0
483,C-EEU-HRV,Zone_5A Cool Humid,inf,ns,rur,0.95851
484,C-EEU-HRV,Zone_5A Cool Humid,inf,ns,sub,0.0
485,C-EEU-HRV,Zone_5A Cool Humid,inf,ns,urb,0.0
486,C-EEU-HRV,Zone_5A Cool Humid,mfh,s1,rur,0.99961
487,C-EEU-HRV,Zone_5A Cool Humid,mfh,s1,sub,0.0
488,C-EEU-HRV,Zone_5A Cool Humid,mfh,s1,urb,0.0
489,C-EEU-HRV,Zone_5A Cool Humid,mfh,s2,rur,0.99961
490,C-EEU-HRV,Zone_5A Cool Humid,mfh,s2,sub,0.0
491,C-EEU-HRV,Zone_5A Cool Humid,mfh,s2,urb,0.0
492,C-EEU-HRV,Zone_5A Cool Humid,mfh,s3,rur,0.99961
493,C-EEU-HRV,Zone_5A Cool Humid,mfh,s3,sub,0.0
494,C-EEU-HRV,Zone_5A Cool Humid,mfh,s3,urb,0.0
495,C-EEU-HRV,Zone_5A Cool Humid,mfh,s51_std,rur,0.99961
496,C-EEU-HRV,Zone_5A Cool Humid,mfh,s51_std,sub,0.0
497,C-EEU-HRV,Zone_5A Cool Humid,mfh,s51_std,urb,0.0
498,C-EEU-HRV,Zone_5A Cool Humid,mfh,s52_low,rur,0.99961
499,C-EEU-HRV,Zone_5A Cool Humid,mfh,s52_low,sub,0.0
500,C-EEU-HRV,Zone_5A Cool Humid,mfh,s52_low,urb,0.0
501,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr11_std,rur,0.99961
502,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr11_std,sub,0.0
503,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr11_std,urb,0.0
504,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr12_low,rur,0.99961
505,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr12_low,sub,0.0
506,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr12_low,urb,0.0
507,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr21_std,rur,0.99961
508,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr21_std,sub,0.0
509,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr21_std,urb,0.0
510,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr22_low,rur,0.99961
511,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr22_low,sub,0.0
512,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr22_low,urb,0.0
513,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr31_std,rur,0.99961
514,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr31_std,sub,0.0
515,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr31_std,urb,0.0
516,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr32_low,rur,0.99961
517,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr32_low,sub,0.0
518,C-EEU-HRV,Zone_5A Cool Humid,mfh,sr32_low,urb,0.0
519,C-EEU-HRV,Zone_5A Cool Humid,sfh,s1,rur,0.95715
520,C-EEU-HRV,Zone_5A Cool Humid,sfh,s1,sub,0.0
521,C-EEU-HRV,Zone_5A Cool Humid,sfh,s1,urb,0.0
522,C-EEU-HRV,Zone_5A Cool Humid,sfh,s2,rur,0.95715
523,C-EEU-HRV,Zone_5A Cool Humid,sfh,s2,sub,0.0
524,C-EEU-HRV,Zone_5A Cool Humid,sfh,s2,urb,0.0
525,C-EEU-HRV,Zone_5A Cool Humid,sfh,s3,rur,0.95715
526,C-EEU-HRV,Zone_5A Cool Humid,sfh,s3,sub,0.0
527,C-EEU-HRV,Zone_5A Cool Humid,sfh,s3,urb,0.0
528,C-EEU-HRV,Zone_5A Cool Humid,sfh,s51_std,rur,0.99961
529,C-EEU-HRV,Zone_5A Cool Humid,sfh,s51_std,sub,0.0
530,C-EEU-HRV,Zone_5A Cool Humid,sfh,s51_std,urb,0.0
531,C-EEU-HRV,Zone_5A Cool Humid,sfh,s52_low,rur,0.99961
532,C-EEU-HRV,Zone_5A Cool Humid,sfh,s52_low,sub,0.0
533,C-EEU-HRV,Zone_5A Cool Humid,sfh,s52_low,urb,0.0
534,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr11_std,rur,0.95715
535,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr11_std,sub,0.0
536,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr11_std,urb,0.0
537,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr12_low,rur,0.95715
538,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr12_low,sub,0.0
539,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr12_low,urb,0.0
540,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr21_std,rur,0.95715
541,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr21_std,sub,0.0
542,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr21_std,urb,0.0
543,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr22_low,rur,0.95715
544,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr22_low,sub,0.0
545,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr22_low,urb,0.0
546,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr31_std,rur,0.95715
547,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr31_std,sub,0.0
548,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr31_std,urb,0.0
549,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr32_low,rur,0.95715
550,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr32_low,sub,0.0
551,C-EEU-HRV,Zone_5A Cool Humid,sfh,sr32_low,urb,0.0
552,C-EEU-HUN,Zone_4A Mixed Humid,inf,ns,rur,1.0
553,C-EEU-HUN,Zone_4A Mixed Humid,inf,ns,sub,1.0
554,C-EEU-HUN,Zone_4A Mixed Humid,inf,ns,urb,1.0
555,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s1,rur,1.0
556,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s1,sub,1.0
557,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s1,urb,1.0
558,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s2,rur,1.0
559,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s2,sub,1.0
560,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s2,urb,1.0
561,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s3,rur,1.0
562,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s3,sub,1.0
563,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s3,urb,1.0
564,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s51_std,rur,1.0
565,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s51_std,sub,1.0
566,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s51_std,urb,1.0
567,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s52_low,rur,1.0
568,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s52_low,sub,1.0
569,C-EEU-HUN,Zone_4A Mixed Humid,mfh,s52_low,urb,1.0
570,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr11_std,rur,1.0
571,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr11_std,sub,1.0
572,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr11_std,urb,1.0
573,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr12_low,rur,1.0
574,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr12_low,sub,1.0
575,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr12_low,urb,1.0
576,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr21_std,rur,1.0
577,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr21_std,sub,1.0
578,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr21_std,urb,1.0
579,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr22_low,rur,1.0
580,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr22_low,sub,1.0
581,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr22_low,urb,1.0
582,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr31_std,rur,1.0
583,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr31_std,sub,1.0
584,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr31_std,urb,1.0
585,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr32_low,rur,1.0
586,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr32_low,sub,1.0
587,C-EEU-HUN,Zone_4A Mixed Humid,mfh,sr32_low,urb,1.0
588,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s1,rur,1.0
589,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s1,sub,1.0
590,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s1,urb,1.0
591,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s2,rur,1.0
592,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s2,sub,1.0
593,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s2,urb,1.0
594,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s3,rur,1.0
595,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s3,sub,1.0
596,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s3,urb,1.0
597,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s51_std,rur,1.0
598,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s51_std,sub,1.0
599,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s51_std,urb,1.0
600,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s52_low,rur,1.0
601,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s52_low,sub,1.0
602,C-EEU-HUN,Zone_4A Mixed Humid,sfh,s52_low,urb,1.0
603,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr11_std,rur,1.0
604,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr11_std,sub,1.0
605,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr11_std,urb,1.0
606,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr12_low,rur,1.0
607,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr12_low,sub,1.0
608,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr12_low,urb,1.0
609,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr21_std,rur,1.0
610,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr21_std,sub,1.0
611,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr21_std,urb,1.0
612,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr22_low,rur,1.0
613,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr22_low,sub,1.0
614,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr22_low,urb,1.0
615,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr31_std,rur,1.0
616,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr31_std,sub,1.0
617,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr31_std,urb,1.0
618,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr32_low,rur,1.0
619,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr32_low,sub,1.0
620,C-EEU-HUN,Zone_4A Mixed Humid,sfh,sr32_low,urb,1.0
621,C-EEU-HUN,Zone_5A Cool Humid,inf,ns,rur,1.0
622,C-EEU-HUN,Zone_5A Cool Humid,inf,ns,sub,1.0
623,C-EEU-HUN,Zone_5A Cool Humid,inf,ns,urb,1.0
624,C-EEU-HUN,Zone_5A Cool Humid,mfh,s1,rur,1.0
625,C-EEU-HUN,Zone_5A Cool Humid,mfh,s1,sub,1.0
626,C-EEU-HUN,Zone_5A Cool Humid,mfh,s1,urb,1.0
627,C-EEU-HUN,Zone_5A Cool Humid,mfh,s2,rur,1.0
628,C-EEU-HUN,Zone_5A Cool Humid,mfh,s2,sub,1.0
629,C-EEU-HUN,Zone_5A Cool Humid,mfh,s2,urb,1.0
630,C-EEU-HUN,Zone_5A Cool Humid,mfh,s3,rur,1.0
631,C-EEU-HUN,Zone_5A Cool Humid,mfh,s3,sub,1.0
632,C-EEU-HUN,Zone_5A Cool Humid,mfh,s3,urb,1.0
633,C-EEU-HUN,Zone_5A Cool Humid,mfh,s51_std,rur,1.0
634,C-EEU-HUN,Zone_5A Cool Humid,mfh,s51_std,sub,1.0
635,C-EEU-HUN,Zone_5A Cool Humid,mfh,s51_std,urb,1.0
636,C-EEU-HUN,Zone_5A Cool Humid,mfh,s52_low,rur,1.0
637,C-EEU-HUN,Zone_5A Cool Humid,mfh,s52_low,sub,1.0
638,C-EEU-HUN,Zone_5A Cool Humid,mfh,s52_low,urb,1.0
639,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr11_std,rur,1.0
640,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr11_std,sub,1.0
641,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr11_std,urb,1.0
642,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr12_low,rur,1.0
643,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr12_low,sub,1.0
644,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr12_low,urb,1.0
645,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr21_std,rur,1.0
646,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr21_std,sub,1.0
647,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr21_std,urb,1.0
648,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr22_low,rur,1.0
649,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr22_low,sub,1.0
650,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr22_low,urb,1.0
651,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr31_std,rur,1.0
652,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr31_std,sub,1.0
653,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr31_std,urb,1.0
654,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr32_low,rur,1.0
655,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr32_low,sub,1.0
656,C-EEU-HUN,Zone_5A Cool Humid,mfh,sr32_low,urb,1.0
657,C-EEU-HUN,Zone_5A Cool Humid,sfh,s1,rur,1.0
658,C-EEU-HUN,Zone_5A Cool Humid,sfh,s1,sub,1.0
659,C-EEU-HUN,Zone_5A Cool Humid,sfh,s1,urb,1.0
660,C-EEU-HUN,Zone_5A Cool Humid,sfh,s2,rur,1.0
661,C-EEU-HUN,Zone_5A Cool Humid,sfh,s2,sub,1.0
662,C-EEU-HUN,Zone_5A Cool Humid,sfh,s2,urb,1.0
663,C-EEU-HUN,Zone_5A Cool Humid,sfh,s3,rur,1.0
664,C-EEU-HUN,Zone_5A Cool Humid,sfh,s3,sub,1.0
665,C-EEU-HUN,Zone_5A Cool Humid,sfh,s3,urb,1.0
666,C-EEU-HUN,Zone_5A Cool Humid,sfh,s51_std,rur,1.0
667,C-EEU-HUN,Zone_5A Cool Humid,sfh,s51_std,sub,1.0
668,C-EEU-HUN,Zone_5A Cool Humid,sfh,s51_std,urb,1.0
669,C-EEU-HUN,Zone_5A Cool Humid,sfh,s52_low,rur,1.0
670,C-EEU-HUN,Zone_5A Cool Humid,sfh,s52_low,sub,1.0
671,C-EEU-HUN,Zone_5A Cool Humid,sfh,s52_low,urb,1.0
672,C-EEU-HUN,Zone_5A Cool Humid,sfh,sr11_std,rur,1.0
673,C-EEU-HUN,Zone_5A Cool Humid,sfh,sr11_std,sub,1.0
