region_bld,clim,urt,arch,eneff,value
C-EEU-SVN,Zone_4A Mixed Humid,urb,mfh,s1,264.6370572504428
C-EEU-SVN,Zone_5A Cool Humid,rur,mfh,s1,264.6370572504428
C-EEU-SVN,Zone_5A Cool Humid,urb,mfh,s1,264.6370572504428
C-EEU-SVN,Zone_7A Very cold Humid,rur,mfh,s1,264.6370572504428
C-EEU-SVN,Zone_7A Very cold Humid,urb,mfh,s1,264.6370572504428
C-EEU-SVK,Zone_5A Cool Humid,rur,mfh,s1,260.0999483262001
C-EEU-SVK,Zone_5A Cool Humid,urb,mfh,s1,260.0999483262001
C-EEU-SVK,Zone_6A Cold Humid,rur,mfh,s1,260.0999483262001
C-EEU-SVK,Zone_6A Cold Humid,urb,mfh,s1,260.0999483262001
C-WEU-AUT,Zone_5A Cool Humid,rur,sfh,s1,926.8288950590652
C-WEU-AUT,Zone_5A Cool Humid,urb,sfh,s1,926.8288950590652
C-WEU-AUT,Zone_4A Mixed Humid,rur,sfh,s1,926.8288950590652
C-WEU-AUT,Zone_4A Mixed Humid,urb,sfh,s1,926.8288950590652
C-WEU-AUT,Zone_6A Cold Humid,rur,sfh,s1,926.8288950590652
C-WEU-AUT,Zone_6A Cold Humid,urb,sfh,s1,926.8288950590652
C-WEU-AUT,Zone_7A Very cold Humid,rur,sfh,s1,926.8288950590652
C-WEU-AUT,Zone_7A Very cold Humid,urb,sfh,s1,926.8288950590652
C-WEU-BEL,Zone_4A Mixed Humid,rur,sfh,s1,765.5093707595661
C-WEU-BEL,Zone_4A Mixed Humid,urb,sfh,s1,765.5093707595661
C-WEU-BEL,Zone_5A Cool Humid,rur,sfh,s1,765.5093707595661
C-WEU-BEL,Zone_5A Cool Humid,urb,sfh,s1,765.5093707595661
C-EEU-BGR,Zone_4A Mixed Humid,rur,sfh,s1,514.6111751818119
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s1,514.6111751818119
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s1,514.6111751818119
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s1,514.6111751818119
C-WEU-CYP,Zone_3A Warm Humid,rur,sfh,s1,273.32920091587994
C-WEU-CYP,Zone_3A Warm Humid,urb,sfh,s1,273.32920091587994
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s1,628.1897651436
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s1,628.1897651436
C-WEU-DEU,Zone_5A Cool Humid,rur,sfh,s1,845.7434432279017
C-WEU-DEU,Zone_5A Cool Humid,urb,sfh,s1,845.7434432279017
C-WEU-DEU,Zone_4A Mixed Humid,rur,sfh,s1,845.7434432279017
C-WEU-DEU,Zone_4A Mixed Humid,urb,sfh,s1,845.7434432279017
C-WEU-DEU,Zone_6A Cold Humid,rur,sfh,s1,845.7434432279017
C-WEU-DEU,Zone_6A Cold Humid,urb,sfh,s1,845.7434432279017
C-WEU-DNK,Zone_5A Cool Humid,rur,sfh,s1,948.8874953391839
C-WEU-DNK,Zone_5A Cool Humid,urb,sfh,s1,948.8874953391839
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s1,771.5428449256001
