region_bld,urt,mat,arch,year,value
C-WEU-GRC,rur,perm,mfh,2050,0.6855099331843257
C-WEU-GRC,rur,perm,sfh,2050,0.3144900668156742
C-WEU-IRL,rur,perm,mfh,2050,0.14533203700681896
C-WEU-IRL,rur,perm,sfh,2050,0.8546679629931809
C-WEU-ITA,rur,perm,mfh,2050,0.8249925042727078
C-WEU-ITA,rur,perm,sfh,2050,0.17500749572729232
C-WEU-LUX,rur,perm,mfh,2050,0.5223430389432564
C-WEU-LUX,rur,perm,sfh,2050,0.47765696105674355
C-WEU-MLT,rur,perm,mfh,2050,0.6585569988503013
C-WEU-MLT,rur,perm,sfh,2050,0.34144300114969883
C-WEU-NLD,rur,perm,mfh,2050,0.3479637564971262
C-WEU-NLD,rur,perm,sfh,2050,0.6520362435028738
C-WEU-PRT,rur,perm,mfh,2050,0.5414247533189362
C-WEU-PRT,rur,perm,sfh,2050,0.4585752466810638
C-WEU-SWE,rur,perm,mfh,2050,0.5489566641758071
C-WEU-SWE,rur,perm,sfh,2050,0.451043335824193
C-EEU-BGR,rur,perm,mfh,2055,0.678493494529123
C-EEU-BGR,rur,perm,sfh,2055,0.3215065054708769
C-EEU-CZE,rur,perm,mfh,2055,0.7161539582799316
C-EEU-CZE,rur,perm,sfh,2055,0.28384604172006844
