region_bld,urt,arch,year,value
C-EEU-LTU,rur,sfh,2035,2.6376130564717077
C-EEU-LTU,rur,sfh,2040,2.6603224641754912
C-EEU-LTU,rur,sfh,2045,2.6830318718792743
C-EEU-LTU,rur,sfh,2050,2.7057412795830573
C-EEU-LTU,rur,sfh,2055,2.7057412795830573
C-EEU-LTU,rur,sfh,2060,2.7057412795830573
C-EEU-LTU,rur,sfh,2065,2.7057412795830573
C-EEU-LTU,rur,sfh,2070,2.7057412795830573
C-EEU-LTU,rur,sfh,2075,2.7057412795830573
C-EEU-LTU,rur,sfh,2080,2.7057412795830573
C-EEU-LTU,rur,sfh,2085,2.7057412795830573
C-EEU-LTU,rur,sfh,2090,2.7057412795830573
C-EEU-LTU,rur,sfh,2095,2.7057412795830573
C-EEU-LTU,rur,sfh,2100,2.7057412795830573
C-EEU-LTU,urb,mfh,2015,2.138600021019448
C-EEU-LTU,urb,mfh,2020,2.138600021019448
C-EEU-LTU,urb,mfh,2025,2.141945260398457
C-EEU-LTU,urb,mfh,2030,2.181137661921785
C-EEU-LTU,urb,mfh,2035,2.2203300634451133
C-EEU-LTU,urb,mfh,2040,2.259522464968441
C-EEU-LTU,urb,mfh,2045,2.2987148664917694
C-EEU-LTU,urb,mfh,2050,2.3379072680150976
C-EEU-LTU,urb,mfh,2055,2.3379072680150976
C-EEU-LTU,urb,mfh,2060,2.3379072680150976
C-EEU-LTU,urb,mfh,2065,2.3379072680150976
C-EEU-LTU,urb,mfh,2070,2.3379072680150976
C-EEU-LTU,urb,mfh,2075,2.3379072680150976
C-EEU-LTU,urb,mfh,2080,2.3379072680150976
C-EEU-LTU,urb,mfh,2085,2.3379072680150976
C-EEU-LTU,urb,mfh,2090,2.3379072680150976
C-EEU-LTU,urb,mfh,2095,2.3379072680150976
C-EEU-LTU,urb,mfh,2100,2.3379072680150976
C-EEU-LTU,urb,sfh,2015,2.586283268067822
C-EEU-LTU,urb,sfh,2020,2.586283268067822
C-EEU-LTU,urb,sfh,2025,2.5921942410641416
C-EEU-LTU,urb,sfh,2030,2.628946140992735
C-EEU-LTU,urb,sfh,2035,2.665698040921328
C-EEU-LTU,urb,sfh,2040,2.702449940849921
C-EEU-LTU,urb,sfh,2045,2.7392018407785144
C-EEU-LTU,urb,sfh,2050,2.7759537407071075
C-EEU-LTU,urb,sfh,2055,2.7759537407071075
C-EEU-LTU,urb,sfh,2060,2.7759537407071075
C-EEU-LTU,urb,sfh,2065,2.7759537407071075
C-EEU-LTU,urb,sfh,2070,2.7759537407071075
C-EEU-LTU,urb,sfh,2075,2.7759537407071075
C-EEU-LTU,urb,sfh,2080,2.7759537407071075
C-EEU-LTU,urb,sfh,2085,2.7759537407071075
C-EEU-LTU,urb,sfh,2090,2.7759537407071075
C-EEU-LTU,urb,sfh,2095,2.7759537407071075
C-EEU-LTU,urb,sfh,2100,2.7759537407071075
C-EEU-LVA,rur,mfh,2015,2.0942283598113525
C-EEU-LVA,rur,mfh,2020,2.0942283598113525
C-EEU-LVA,rur,mfh,2025,2.0947641162044897
C-EEU-LVA,rur,mfh,2030,2.0947641162044897
C-EEU-LVA,rur,mfh,2035,2.0947641162044897
C-EEU-LVA,rur,mfh,2040,2.0947641162044897
C-EEU-LVA,rur,mfh,2045,2.0947641162044897
C-EEU-LVA,rur,mfh,2050,2.0947641162044897
C-EEU-LVA,rur,mfh,2055,2.0947641162044897
C-EEU-LVA,rur,mfh,2060,2.0947641162044897
C-EEU-LVA,rur,mfh,2065,2.0947641162044897
C-EEU-LVA,rur,mfh,2070,2.0947641162044897
C-EEU-LVA,rur,mfh,2075,2.0947641162044897
C-EEU-LVA,rur,mfh,2080,2.0947641162044897
C-EEU-LVA,rur,mfh,2085,2.0947641162044897
C-EEU-LVA,rur,mfh,2090,2.0947641162044897
C-EEU-LVA,rur,mfh,2095,2.0947641162044897
C-EEU-LVA,rur,mfh,2100,2.0947641162044897
C-EEU-LVA,rur,sfh,2015,2.8173796577404104
C-EEU-LVA,rur,sfh,2020,2.8173796577404104
C-EEU-LVA,rur,sfh,2025,2.820449625829204
C-EEU-LVA,rur,sfh,2030,2.820449625829204
C-EEU-LVA,rur,sfh,2035,2.820449625829204
C-EEU-LVA,rur,sfh,2040,2.820449625829204
C-EEU-LVA,rur,sfh,2045,2.820449625829204
C-EEU-LVA,rur,sfh,2050,2.820449625829204
C-EEU-LVA,rur,sfh,2055,2.820449625829204
C-EEU-LVA,rur,sfh,2060,2.820449625829204
C-EEU-LVA,rur,sfh,2065,2.820449625829204
C-EEU-LVA,rur,sfh,2070,2.820449625829204
C-EEU-LVA,rur,sfh,2075,2.820449625829204
C-EEU-LVA,rur,sfh,2080,2.820449625829204
C-EEU-LVA,rur,sfh,2085,2.820449625829204
C-EEU-LVA,rur,sfh,2090,2.820449625829204
C-EEU-LVA,rur,sfh,2095,2.820449625829204
C-EEU-LVA,rur,sfh,2100,2.820449625829204
C-EEU-LVA,urb,mfh,2015,2.0942283598113525
C-EEU-LVA,urb,mfh,2020,2.0942283598113525
