region_bld,clim,inc_cl,year,urt,value
C-EEU-ROU,Zone_4A Mixed Humid,q2,2095,urb,0.51708
C-EEU-ROU,Zone_4A Mixed Humid,q2,2100,rur,0.5168312
C-EEU-ROU,Zone_4A Mixed Humid,q2,2100,sub,0.5169557
C-EEU-ROU,Zone_4A Mixed Humid,q2,2100,urb,0.5170802
C-EEU-ROU,Zone_4A Mixed Humid,q3,2015,rur,0.185031
C-EEU-ROU,Zone_4A Mixed Humid,q3,2015,sub,0.31087365
C-EEU-ROU,Zone_4A Mixed Humid,q3,2015,urb,0.43671630000000006
C-EEU-ROU,Zone_4A Mixed Humid,q3,2020,rur,0.2671264
C-EEU-ROU,Zone_4A Mixed Humid,q3,2020,sub,0.37958045
C-EEU-ROU,Zone_4A Mixed Humid,q3,2020,urb,0.4920345
C-EEU-ROU,Zone_4A Mixed Humid,q3,2025,rur,0.3616615
C-EEU-ROU,Zone_4A Mixed Humid,q3,2025,sub,0.4358752
C-EEU-ROU,Zone_4A Mixed Humid,q3,2025,urb,0.5100889
C-EEU-ROU,Zone_4A Mixed Humid,q3,2030,rur,0.43262770000000006
C-EEU-ROU,Zone_4A Mixed Humid,q3,2030,sub,0.47373115
C-EEU-ROU,Zone_4A Mixed Humid,q3,2030,urb,0.5148346000000001
C-EEU-ROU,Zone_4A Mixed Humid,q3,2035,rur,0.4736106
C-EEU-ROU,Zone_4A Mixed Humid,q3,2035,sub,0.4950926
C-EEU-ROU,Zone_4A Mixed Humid,q3,2035,urb,0.5165746
C-EEU-ROU,Zone_4A Mixed Humid,q3,2040,rur,0.49430310000000005
C-EEU-ROU,Zone_4A Mixed Humid,q3,2040,sub,0.5056272
C-EEU-ROU,Zone_4A Mixed Humid,q3,2040,urb,0.5169513
C-EEU-ROU,Zone_4A Mixed Humid,q3,2045,rur,0.506021
C-EEU-ROU,Zone_4A Mixed Humid,q3,2045,sub,0.5115342
C-EEU-ROU,Zone_4A Mixed Humid,q3,2045,urb,0.5170474
C-EEU-ROU,Zone_4A Mixed Humid,q3,2050,rur,0.5119641
C-EEU-ROU,Zone_4A Mixed Humid,q3,2050,sub,0.5145179
C-EEU-ROU,Zone_4A Mixed Humid,q3,2050,urb,0.5170717
C-EEU-ROU,Zone_4A Mixed Humid,q3,2055,rur,0.5148184
C-EEU-ROU,Zone_4A Mixed Humid,q3,2055,sub,0.5159485
C-EEU-ROU,Zone_4A Mixed Humid,q3,2055,urb,0.5170786000000002
C-EEU-ROU,Zone_4A Mixed Humid,q3,2060,rur,0.5162227
C-EEU-ROU,Zone_4A Mixed Humid,q3,2060,sub,0.51665125
C-EEU-ROU,Zone_4A Mixed Humid,q3,2060,urb,0.5170798
C-EEU-ROU,Zone_4A Mixed Humid,q3,2065,rur,0.5167199
C-EEU-ROU,Zone_4A Mixed Humid,q3,2065,sub,0.5169
C-EEU-ROU,Zone_4A Mixed Humid,q3,2065,urb,0.5170801
C-EEU-ROU,Zone_4A Mixed Humid,q3,2070,rur,0.5169672
C-EEU-ROU,Zone_4A Mixed Humid,q3,2070,sub,0.5170237
C-EEU-ROU,Zone_4A Mixed Humid,q3,2070,urb,0.5170802
C-EEU-ROU,Zone_4A Mixed Humid,q3,2075,rur,0.5170438
C-EEU-ROU,Zone_4A Mixed Humid,q3,2075,sub,0.517062
C-EEU-ROU,Zone_4A Mixed Humid,q3,2075,urb,0.5170802
C-EEU-ROU,Zone_4A Mixed Humid,q3,2080,rur,0.5170704
C-EEU-ROU,Zone_4A Mixed Humid,q3,2080,sub,0.5170753
C-EEU-ROU,Zone_4A Mixed Humid,q3,2080,urb,0.5170802
C-EEU-ROU,Zone_4A Mixed Humid,q3,2085,rur,0.5170768
C-EEU-ROU,Zone_4A Mixed Humid,q3,2085,sub,0.5170785
C-EEU-ROU,Zone_4A Mixed Humid,q3,2085,urb,0.5170802
C-EEU-ROU,Zone_4A Mixed Humid,q3,2090,rur,0.5170789
C-EEU-ROU,Zone_4A Mixed Humid,q3,2090,sub,0.51707955
C-EEU-ROU,Zone_4A Mixed Humid,q3,2090,urb,0.5170802
C-EEU-ROU,Zone_4A Mixed Humid,q3,2095,rur,0.5170798
C-EEU-ROU,Zone_4A Mixed Humid,q3,2095,sub,0.51708
C-EEU-ROU,Zone_4A Mixed Humid,q3,2095,urb,0.5170801999999999
C-EEU-ROU,Zone_4A Mixed Humid,q3,2100,rur,0.5170801
C-EEU-ROU,Zone_4A Mixed Humid,q3,2100,sub,0.51708015
C-EEU-ROU,Zone_4A Mixed Humid,q3,2100,urb,0.5170802
C-EEU-ROU,Zone_5A Cool Humid,q1,2015,rur,0.01676425
C-EEU-ROU,Zone_5A Cool Humid,q1,2015,sub,0.025041549999999996
C-EEU-ROU,Zone_5A Cool Humid,q1,2015,urb,0.03331885
C-EEU-ROU,Zone_5A Cool Humid,q1,2020,rur,0.0205392
C-EEU-ROU,Zone_5A Cool Humid,q1,2020,sub,0.03353847
C-EEU-ROU,Zone_5A Cool Humid,q1,2020,urb,0.04653772999999999
C-EEU-ROU,Zone_5A Cool Humid,q1,2025,rur,0.0263189
C-EEU-ROU,Zone_5A Cool Humid,q1,2025,sub,0.04830608
C-EEU-ROU,Zone_5A Cool Humid,q1,2025,urb,0.07029327
C-EEU-ROU,Zone_5A Cool Humid,q1,2030,rur,0.03340681
C-EEU-ROU,Zone_5A Cool Humid,q1,2030,sub,0.06394424
C-EEU-ROU,Zone_5A Cool Humid,q1,2030,urb,0.09448165999999998
C-EEU-ROU,Zone_5A Cool Humid,q1,2035,rur,0.04147517
C-EEU-ROU,Zone_5A Cool Humid,q1,2035,sub,0.08581294
C-EEU-ROU,Zone_5A Cool Humid,q1,2035,urb,0.1301507
C-EEU-ROU,Zone_5A Cool Humid,q1,2040,rur,0.05220963
C-EEU-ROU,Zone_5A Cool Humid,q1,2040,sub,0.10385282
C-EEU-ROU,Zone_5A Cool Humid,q1,2040,urb,0.155496
C-EEU-ROU,Zone_5A Cool Humid,q1,2045,rur,0.06524731
C-EEU-ROU,Zone_5A Cool Humid,q1,2045,sub,0.1287643
C-EEU-ROU,Zone_5A Cool Humid,q1,2045,urb,0.1922813
C-EEU-ROU,Zone_5A Cool Humid,q1,2050,rur,0.07888957
C-EEU-ROU,Zone_5A Cool Humid,q1,2050,sub,0.15025809
C-EEU-ROU,Zone_5A Cool Humid,q1,2050,urb,0.2216266
C-EEU-ROU,Zone_5A Cool Humid,q1,2055,rur,0.09821694
C-EEU-ROU,Zone_5A Cool Humid,q1,2055,sub,0.17262642
C-EEU-ROU,Zone_5A Cool Humid,q1,2055,urb,0.24703589999999997
C-EEU-ROU,Zone_5A Cool Humid,q1,2060,rur,0.1224905
C-EEU-ROU,Zone_5A Cool Humid,q1,2060,sub,0.1951965
C-EEU-ROU,Zone_5A Cool Humid,q1,2060,urb,0.2679025
C-EEU-ROU,Zone_5A Cool Humid,q1,2065,rur,0.1485291
C-EEU-ROU,Zone_5A Cool Humid,q1,2065,sub,0.21497564999999996
C-EEU-ROU,Zone_5A Cool Humid,q1,2065,urb,0.2814222
C-EEU-ROU,Zone_5A Cool Humid,q1,2070,rur,0.1770918
C-EEU-ROU,Zone_5A Cool Humid,q1,2070,sub,0.2337827
C-EEU-ROU,Zone_5A Cool Humid,q1,2070,urb,0.2904736
C-EEU-ROU,Zone_5A Cool Humid,q1,2075,rur,0.2083173
C-EEU-ROU,Zone_5A Cool Humid,q1,2075,sub,0.25125665
C-EEU-ROU,Zone_5A Cool Humid,q1,2075,urb,0.294196
C-EEU-ROU,Zone_5A Cool Humid,q1,2080,rur,0.2337211
C-EEU-ROU,Zone_5A Cool Humid,q1,2080,sub,0.2653029
C-EEU-ROU,Zone_5A Cool Humid,q1,2080,urb,0.2968847
C-EEU-ROU,Zone_5A Cool Humid,q1,2085,rur,0.2528327
C-EEU-ROU,Zone_5A Cool Humid,q1,2085,sub,0.2753429
C-EEU-ROU,Zone_5A Cool Humid,q1,2085,urb,0.2978531
C-EEU-ROU,Zone_5A Cool Humid,q1,2090,rur,0.2699168
C-EEU-ROU,Zone_5A Cool Humid,q1,2090,sub,0.2841459
C-EEU-ROU,Zone_5A Cool Humid,q1,2090,urb,0.298375
C-EEU-ROU,Zone_5A Cool Humid,q1,2095,rur,0.2803551
C-EEU-ROU,Zone_5A Cool Humid,q1,2095,sub,0.28944805
C-EEU-ROU,Zone_5A Cool Humid,q1,2095,urb,0.298541
C-EEU-ROU,Zone_5A Cool Humid,q1,2100,rur,0.2879411
C-EEU-ROU,Zone_5A Cool Humid,q1,2100,sub,0.29328525
C-EEU-ROU,Zone_5A Cool Humid,q1,2100,urb,0.2986294
C-EEU-ROU,Zone_5A Cool Humid,q2,2015,rur,0.03467862
C-EEU-ROU,Zone_5A Cool Humid,q2,2015,sub,0.06495541
C-EEU-ROU,Zone_5A Cool Humid,q2,2015,urb,0.0952322
C-EEU-ROU,Zone_5A Cool Humid,q2,2020,rur,0.04849036
C-EEU-ROU,Zone_5A Cool Humid,q2,2020,sub,0.09585048
C-EEU-ROU,Zone_5A Cool Humid,q2,2020,urb,0.1432106
C-EEU-ROU,Zone_5A Cool Humid,q2,2025,rur,0.06874063
C-EEU-ROU,Zone_5A Cool Humid,q2,2025,sub,0.13451152
C-EEU-ROU,Zone_5A Cool Humid,q2,2025,urb,0.2002824
C-EEU-ROU,Zone_5A Cool Humid,q2,2030,rur,0.09542139
C-EEU-ROU,Zone_5A Cool Humid,q2,2030,sub,0.1680682
C-EEU-ROU,Zone_5A Cool Humid,q2,2030,urb,0.24071499999999998
C-EEU-ROU,Zone_5A Cool Humid,q2,2035,rur,0.1238533
C-EEU-ROU,Zone_5A Cool Humid,q2,2035,sub,0.1970751
C-EEU-ROU,Zone_5A Cool Humid,q2,2035,urb,0.2702969
C-EEU-ROU,Zone_5A Cool Humid,q2,2040,rur,0.1547915
C-EEU-ROU,Zone_5A Cool Humid,q2,2040,sub,0.21896925
C-EEU-ROU,Zone_5A Cool Humid,q2,2040,urb,0.283147
C-EEU-ROU,Zone_5A Cool Humid,q2,2045,rur,0.186445
C-EEU-ROU,Zone_5A Cool Humid,q2,2045,sub,0.23891645
C-EEU-ROU,Zone_5A Cool Humid,q2,2045,urb,0.2913879
C-EEU-ROU,Zone_5A Cool Humid,q2,2050,rur,0.21388389999999996
C-EEU-ROU,Zone_5A Cool Humid,q2,2050,sub,0.25461595
C-EEU-ROU,Zone_5A Cool Humid,q2,2050,urb,0.295348
C-EEU-ROU,Zone_5A Cool Humid,q2,2055,rur,0.23974910000000002
C-EEU-ROU,Zone_5A Cool Humid,q2,2055,sub,0.2685215
C-EEU-ROU,Zone_5A Cool Humid,q2,2055,urb,0.2972939
C-EEU-ROU,Zone_5A Cool Humid,q2,2060,rur,0.2634038
C-EEU-ROU,Zone_5A Cool Humid,q2,2060,sub,0.28077125
C-EEU-ROU,Zone_5A Cool Humid,q2,2060,urb,0.2981387
C-EEU-ROU,Zone_5A Cool Humid,q2,2065,rur,0.2777375
C-EEU-ROU,Zone_5A Cool Humid,q2,2065,sub,0.2881169
C-EEU-ROU,Zone_5A Cool Humid,q2,2065,urb,0.2984963
C-EEU-ROU,Zone_5A Cool Humid,q2,2070,rur,0.287167
C-EEU-ROU,Zone_5A Cool Humid,q2,2070,sub,0.2928957
C-EEU-ROU,Zone_5A Cool Humid,q2,2070,urb,0.2986244
C-EEU-ROU,Zone_5A Cool Humid,q2,2075,rur,0.2928287
C-EEU-ROU,Zone_5A Cool Humid,q2,2075,sub,0.29574295
C-EEU-ROU,Zone_5A Cool Humid,q2,2075,urb,0.2986572
C-EEU-ROU,Zone_5A Cool Humid,q2,2080,rur,0.2958104
C-EEU-ROU,Zone_5A Cool Humid,q2,2080,sub,0.2972397
C-EEU-ROU,Zone_5A Cool Humid,q2,2080,urb,0.298669
C-EEU-ROU,Zone_5A Cool Humid,q2,2085,rur,0.2972713
C-EEU-ROU,Zone_5A Cool Humid,q2,2085,sub,0.29797225
C-EEU-ROU,Zone_5A Cool Humid,q2,2085,urb,0.2986732
C-EEU-ROU,Zone_5A Cool Humid,q2,2090,rur,0.2980043
C-EEU-ROU,Zone_5A Cool Humid,q2,2090,sub,0.2983393
C-EEU-ROU,Zone_5A Cool Humid,q2,2090,urb,0.2986743
C-EEU-ROU,Zone_5A Cool Humid,q2,2095,rur,0.2983679
C-EEU-ROU,Zone_5A Cool Humid,q2,2095,sub,0.2985212
C-EEU-ROU,Zone_5A Cool Humid,q2,2095,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q2,2100,rur,0.2985307
C-EEU-ROU,Zone_5A Cool Humid,q2,2100,sub,0.2986026
C-EEU-ROU,Zone_5A Cool Humid,q2,2100,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2015,rur,0.1068771
C-EEU-ROU,Zone_5A Cool Humid,q3,2015,sub,0.17956605
C-EEU-ROU,Zone_5A Cool Humid,q3,2015,urb,0.252255
C-EEU-ROU,Zone_5A Cool Humid,q3,2020,rur,0.1542969
C-EEU-ROU,Zone_5A Cool Humid,q3,2020,sub,0.2192523
C-EEU-ROU,Zone_5A Cool Humid,q3,2020,urb,0.2842077
C-EEU-ROU,Zone_5A Cool Humid,q3,2025,rur,0.208902
C-EEU-ROU,Zone_5A Cool Humid,q3,2025,sub,0.25176915
C-EEU-ROU,Zone_5A Cool Humid,q3,2025,urb,0.2946363
C-EEU-ROU,Zone_5A Cool Humid,q3,2030,rur,0.24989329999999998
C-EEU-ROU,Zone_5A Cool Humid,q3,2030,sub,0.27363535
C-EEU-ROU,Zone_5A Cool Humid,q3,2030,urb,0.2973774
C-EEU-ROU,Zone_5A Cool Humid,q3,2035,rur,0.2735657
C-EEU-ROU,Zone_5A Cool Humid,q3,2035,sub,0.2859741
C-EEU-ROU,Zone_5A Cool Humid,q3,2035,urb,0.2983825
C-EEU-ROU,Zone_5A Cool Humid,q3,2040,rur,0.2855181
C-EEU-ROU,Zone_5A Cool Humid,q3,2040,sub,0.2920591
C-EEU-ROU,Zone_5A Cool Humid,q3,2040,urb,0.2986001
C-EEU-ROU,Zone_5A Cool Humid,q3,2045,rur,0.2922866
C-EEU-ROU,Zone_5A Cool Humid,q3,2045,sub,0.2954711
C-EEU-ROU,Zone_5A Cool Humid,q3,2045,urb,0.2986556
C-EEU-ROU,Zone_5A Cool Humid,q3,2050,rur,0.2957194
C-EEU-ROU,Zone_5A Cool Humid,q3,2050,sub,0.2971945
C-EEU-ROU,Zone_5A Cool Humid,q3,2050,urb,0.2986696
C-EEU-ROU,Zone_5A Cool Humid,q3,2055,rur,0.2973681
C-EEU-ROU,Zone_5A Cool Humid,q3,2055,sub,0.29802085
C-EEU-ROU,Zone_5A Cool Humid,q3,2055,urb,0.2986736
C-EEU-ROU,Zone_5A Cool Humid,q3,2060,rur,0.2981793
C-EEU-ROU,Zone_5A Cool Humid,q3,2060,sub,0.29842685
C-EEU-ROU,Zone_5A Cool Humid,q3,2060,urb,0.2986744
C-EEU-ROU,Zone_5A Cool Humid,q3,2065,rur,0.2984665
C-EEU-ROU,Zone_5A Cool Humid,q3,2065,sub,0.2985705
C-EEU-ROU,Zone_5A Cool Humid,q3,2065,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2070,rur,0.2986093
C-EEU-ROU,Zone_5A Cool Humid,q3,2070,sub,0.2986419
C-EEU-ROU,Zone_5A Cool Humid,q3,2070,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2075,rur,0.2986535
C-EEU-ROU,Zone_5A Cool Humid,q3,2075,sub,0.298664
C-EEU-ROU,Zone_5A Cool Humid,q3,2075,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2080,rur,0.2986689
C-EEU-ROU,Zone_5A Cool Humid,q3,2080,sub,0.2986717
C-EEU-ROU,Zone_5A Cool Humid,q3,2080,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2085,rur,0.2986726
C-EEU-ROU,Zone_5A Cool Humid,q3,2085,sub,0.29867355
C-EEU-ROU,Zone_5A Cool Humid,q3,2085,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2090,rur,0.2986738
C-EEU-ROU,Zone_5A Cool Humid,q3,2090,sub,0.29867415
C-EEU-ROU,Zone_5A Cool Humid,q3,2090,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2095,rur,0.2986744
C-EEU-ROU,Zone_5A Cool Humid,q3,2095,sub,0.29867445
C-EEU-ROU,Zone_5A Cool Humid,q3,2095,urb,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2100,rur,0.29867449999999995
C-EEU-ROU,Zone_5A Cool Humid,q3,2100,sub,0.2986745
C-EEU-ROU,Zone_5A Cool Humid,q3,2100,urb,0.2986745
C-EEU-ROU,Zone_6A Cold Humid,q1,2015,rur,0.0051379
C-EEU-ROU,Zone_6A Cold Humid,q1,2015,sub,0.007674729999999999
C-EEU-ROU,Zone_6A Cold Humid,q1,2015,urb,0.01021156
C-EEU-ROU,Zone_6A Cold Humid,q1,2020,rur,0.00629485
C-EEU-ROU,Zone_6A Cold Humid,q1,2020,sub,0.010278869999999999
C-EEU-ROU,Zone_6A Cold Humid,q1,2020,urb,0.01426288
C-EEU-ROU,Zone_6A Cold Humid,q1,2025,rur,0.00806621
C-EEU-ROU,Zone_6A Cold Humid,q1,2025,sub,0.01480484
C-EEU-ROU,Zone_6A Cold Humid,q1,2025,urb,0.02154347
C-EEU-ROU,Zone_6A Cold Humid,q1,2030,rur,0.01023851
C-EEU-ROU,Zone_6A Cold Humid,q1,2030,sub,0.01959761
C-EEU-ROU,Zone_6A Cold Humid,q1,2030,urb,0.02895672
C-EEU-ROU,Zone_6A Cold Humid,q1,2035,rur,0.012711299999999998
C-EEU-ROU,Zone_6A Cold Humid,q1,2035,sub,0.02629993
C-EEU-ROU,Zone_6A Cold Humid,q1,2035,urb,0.03988856
C-EEU-ROU,Zone_6A Cold Humid,q1,2040,rur,0.0160012
C-EEU-ROU,Zone_6A Cold Humid,q1,2040,sub,0.0318288
C-EEU-ROU,Zone_6A Cold Humid,q1,2040,urb,0.04765639
C-EEU-ROU,Zone_6A Cold Humid,q1,2045,rur,0.019996980000000004
C-EEU-ROU,Zone_6A Cold Humid,q1,2045,sub,0.03946367
C-EEU-ROU,Zone_6A Cold Humid,q1,2045,urb,0.05893036
C-EEU-ROU,Zone_6A Cold Humid,q1,2050,rur,0.02417806
C-EEU-ROU,Zone_6A Cold Humid,q1,2050,sub,0.04605108
C-EEU-ROU,Zone_6A Cold Humid,q1,2050,urb,0.06792409
C-EEU-ROU,Zone_6A Cold Humid,q1,2055,rur,0.030101510000000005
C-EEU-ROU,Zone_6A Cold Humid,q1,2055,sub,0.05290652
C-EEU-ROU,Zone_6A Cold Humid,q1,2055,urb,0.07571153
C-EEU-ROU,Zone_6A Cold Humid,q1,2060,rur,0.03754086
C-EEU-ROU,Zone_6A Cold Humid,q1,2060,sub,0.05982379
C-EEU-ROU,Zone_6A Cold Humid,q1,2060,urb,0.08210672
C-EEU-ROU,Zone_6A Cold Humid,q1,2065,rur,0.04552119
C-EEU-ROU,Zone_6A Cold Humid,q1,2065,sub,0.0658857
C-EEU-ROU,Zone_6A Cold Humid,q1,2065,urb,0.08625022
C-EEU-ROU,Zone_6A Cold Humid,q1,2070,rur,0.05427504999999999
C-EEU-ROU,Zone_6A Cold Humid,q1,2070,sub,0.07164968
C-EEU-ROU,Zone_6A Cold Humid,q1,2070,urb,0.08902431
C-EEU-ROU,Zone_6A Cold Humid,q1,2075,rur,0.06384506000000001
C-EEU-ROU,Zone_6A Cold Humid,q1,2075,sub,0.0770051
C-EEU-ROU,Zone_6A Cold Humid,q1,2075,urb,0.09016513
C-EEU-ROU,Zone_6A Cold Humid,q1,2080,rur,0.07163081000000002
C-EEU-ROU,Zone_6A Cold Humid,q1,2080,sub,0.08130999
C-EEU-ROU,Zone_6A Cold Humid,q1,2080,urb,0.09098917
C-EEU-ROU,Zone_6A Cold Humid,q1,2085,rur,0.07748811
C-EEU-ROU,Zone_6A Cold Humid,q1,2085,sub,0.08438704
C-EEU-ROU,Zone_6A Cold Humid,q1,2085,urb,0.09128596
C-EEU-ROU,Zone_6A Cold Humid,q1,2090,rur,0.08272405
C-EEU-ROU,Zone_6A Cold Humid,q1,2090,sub,0.08708497999999999
C-EEU-ROU,Zone_6A Cold Humid,q1,2090,urb,0.09144591
C-EEU-ROU,Zone_6A Cold Humid,q1,2095,rur,0.08592318000000002
C-EEU-ROU,Zone_6A Cold Humid,q1,2095,sub,0.08870999
C-EEU-ROU,Zone_6A Cold Humid,q1,2095,urb,0.0914968
C-EEU-ROU,Zone_6A Cold Humid,q1,2100,rur,0.08824815
C-EEU-ROU,Zone_6A Cold Humid,q1,2100,sub,0.08988602000000001
C-EEU-ROU,Zone_6A Cold Humid,q1,2100,urb,0.09152389
C-EEU-ROU,Zone_6A Cold Humid,q2,2015,rur,0.010628300000000002
C-EEU-ROU,Zone_6A Cold Humid,q2,2015,sub,0.01990753
C-EEU-ROU,Zone_6A Cold Humid,q2,2015,urb,0.02918675
C-EEU-ROU,Zone_6A Cold Humid,q2,2020,rur,0.01486132
C-EEU-ROU,Zone_6A Cold Humid,q2,2020,sub,0.02937624
C-EEU-ROU,Zone_6A Cold Humid,q2,2020,urb,0.04389115
C-EEU-ROU,Zone_6A Cold Humid,q2,2025,rur,0.021067619999999995
C-EEU-ROU,Zone_6A Cold Humid,q2,2025,sub,0.04122508
C-EEU-ROU,Zone_6A Cold Humid,q2,2025,urb,0.06138253
C-EEU-ROU,Zone_6A Cold Humid,q2,2030,rur,0.029244730000000004
C-EEU-ROU,Zone_6A Cold Humid,q2,2030,sub,0.05150951000000001
C-EEU-ROU,Zone_6A Cold Humid,q2,2030,urb,0.07377429
C-EEU-ROU,Zone_6A Cold Humid,q2,2035,rur,0.03795855
C-EEU-ROU,Zone_6A Cold Humid,q2,2035,sub,0.060399549999999996
C-EEU-ROU,Zone_6A Cold Humid,q2,2035,urb,0.08284055
C-EEU-ROU,Zone_6A Cold Humid,q2,2040,rur,0.047440460000000004
C-EEU-ROU,Zone_6A Cold Humid,q2,2040,sub,0.06710964999999999
C-EEU-ROU,Zone_6A Cold Humid,q2,2040,urb,0.08677884
C-EEU-ROU,Zone_6A Cold Humid,q2,2045,rur,0.05714163
C-EEU-ROU,Zone_6A Cold Humid,q2,2045,sub,0.07322308
C-EEU-ROU,Zone_6A Cold Humid,q2,2045,urb,0.08930453
C-EEU-ROU,Zone_6A Cold Humid,q2,2050,rur,0.06555111
C-EEU-ROU,Zone_6A Cold Humid,q2,2050,sub,0.07803466
C-EEU-ROU,Zone_6A Cold Humid,q2,2050,urb,0.09051821
C-EEU-ROU,Zone_6A Cold Humid,q2,2055,rur,0.07347825
C-EEU-ROU,Zone_6A Cold Humid,q2,2055,sub,0.08229642000000001
C-EEU-ROU,Zone_6A Cold Humid,q2,2055,urb,0.09111459
C-EEU-ROU,Zone_6A Cold Humid,q2,2060,rur,0.08072795
C-EEU-ROU,Zone_6A Cold Humid,q2,2060,sub,0.08605072
C-EEU-ROU,Zone_6A Cold Humid,q2,2060,urb,0.09137349
C-EEU-ROU,Zone_6A Cold Humid,q2,2065,rur,0.08512094
C-EEU-ROU,Zone_6A Cold Humid,q2,2065,sub,0.08830202
C-EEU-ROU,Zone_6A Cold Humid,q2,2065,urb,0.09148311
C-EEU-ROU,Zone_6A Cold Humid,q2,2070,rur,0.08801089
C-EEU-ROU,Zone_6A Cold Humid,q2,2070,sub,0.08976662
C-EEU-ROU,Zone_6A Cold Humid,q2,2070,urb,0.09152236
C-EEU-ROU,Zone_6A Cold Humid,q2,2075,rur,0.08974610000000001
C-EEU-ROU,Zone_6A Cold Humid,q2,2075,sub,0.09063924
C-EEU-ROU,Zone_6A Cold Humid,q2,2075,urb,0.09153239
C-EEU-ROU,Zone_6A Cold Humid,q2,2080,rur,0.09065992
C-EEU-ROU,Zone_6A Cold Humid,q2,2080,sub,0.09109798
C-EEU-ROU,Zone_6A Cold Humid,q2,2080,urb,0.09153604
C-EEU-ROU,Zone_6A Cold Humid,q2,2085,rur,0.09110765
C-EEU-ROU,Zone_6A Cold Humid,q2,2085,sub,0.09132248
C-EEU-ROU,Zone_6A Cold Humid,q2,2085,urb,0.09153732
C-EEU-ROU,Zone_6A Cold Humid,q2,2090,rur,0.09133231
C-EEU-ROU,Zone_6A Cold Humid,q2,2090,sub,0.09143498
C-EEU-ROU,Zone_6A Cold Humid,q2,2090,urb,0.09153764
C-EEU-ROU,Zone_6A Cold Humid,q2,2095,rur,0.09144373
C-EEU-ROU,Zone_6A Cold Humid,q2,2095,sub,0.09149072
C-EEU-ROU,Zone_6A Cold Humid,q2,2095,urb,0.0915377
C-EEU-ROU,Zone_6A Cold Humid,q2,2100,rur,0.09149364999999998
C-EEU-ROU,Zone_6A Cold Humid,q2,2100,sub,0.09151568000000002
C-EEU-ROU,Zone_6A Cold Humid,q2,2100,urb,0.09153772
C-EEU-ROU,Zone_6A Cold Humid,q3,2015,rur,0.03275568000000001
C-EEU-ROU,Zone_6A Cold Humid,q3,2015,sub,0.05503337
C-EEU-ROU,Zone_6A Cold Humid,q3,2015,urb,0.07731106
C-EEU-ROU,Zone_6A Cold Humid,q3,2020,rur,0.04728889
C-EEU-ROU,Zone_6A Cold Humid,q3,2020,sub,0.06719641
C-EEU-ROU,Zone_6A Cold Humid,q3,2020,urb,0.08710393
C-EEU-ROU,Zone_6A Cold Humid,q3,2025,rur,0.06402426
C-EEU-ROU,Zone_6A Cold Humid,q3,2025,sub,0.07716217
C-EEU-ROU,Zone_6A Cold Humid,q3,2025,urb,0.09030007
C-EEU-ROU,Zone_6A Cold Humid,q3,2030,rur,0.07658727000000001
C-EEU-ROU,Zone_6A Cold Humid,q3,2030,sub,0.08386373
C-EEU-ROU,Zone_6A Cold Humid,q3,2030,urb,0.09114019
C-EEU-ROU,Zone_6A Cold Humid,q3,2035,rur,0.08384238
C-EEU-ROU,Zone_6A Cold Humid,q3,2035,sub,0.08764529999999998
C-EEU-ROU,Zone_6A Cold Humid,q3,2035,urb,0.09144823
C-EEU-ROU,Zone_6A Cold Humid,q3,2040,rur,0.08750554000000002
C-EEU-ROU,Zone_6A Cold Humid,q3,2040,sub,0.08951022
C-EEU-ROU,Zone_6A Cold Humid,q3,2040,urb,0.0915149
C-EEU-ROU,Zone_6A Cold Humid,q3,2045,rur,0.08957994
C-EEU-ROU,Zone_6A Cold Humid,q3,2045,sub,0.09055592000000001
C-EEU-ROU,Zone_6A Cold Humid,q3,2045,urb,0.09153191
C-EEU-ROU,Zone_6A Cold Humid,q3,2050,rur,0.09063203
C-EEU-ROU,Zone_6A Cold Humid,q3,2050,sub,0.09108412
C-EEU-ROU,Zone_6A Cold Humid,q3,2050,urb,0.09153622
C-EEU-ROU,Zone_6A Cold Humid,q3,2055,rur,0.09113733000000002
C-EEU-ROU,Zone_6A Cold Humid,q3,2055,sub,0.09133738
C-EEU-ROU,Zone_6A Cold Humid,q3,2055,urb,0.09153744
C-EEU-ROU,Zone_6A Cold Humid,q3,2060,rur,0.09138593
C-EEU-ROU,Zone_6A Cold Humid,q3,2060,sub,0.0914618
C-EEU-ROU,Zone_6A Cold Humid,q3,2060,urb,0.09153767
C-EEU-ROU,Zone_6A Cold Humid,q3,2065,rur,0.09147395
C-EEU-ROU,Zone_6A Cold Humid,q3,2065,sub,0.09150583
C-EEU-ROU,Zone_6A Cold Humid,q3,2065,urb,0.09153771
C-EEU-ROU,Zone_6A Cold Humid,q3,2070,rur,0.09151773
C-EEU-ROU,Zone_6A Cold Humid,q3,2070,sub,0.09152772
