region_bld,urt,arch,mat,year,value
R32EEU-FSU,urb,mfh,perm,2020,20.41369948
R32EEU-FSU,urb,mfh,perm,2025,22.08578616
R32EEU-FSU,urb,mfh,perm,2030,21.537898385868896
R32EEU-FSU,urb,mfh,perm,2035,20.990010611737794
R32EEU-FSU,urb,mfh,perm,2040,20.44212283760669
R32EEU-FSU,urb,mfh,perm,2045,19.894235063475588
R32EEU-FSU,urb,mfh,perm,2050,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2055,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2060,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2065,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2070,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2075,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2080,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2085,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2090,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2095,19.346347289344482
R32EEU-FSU,urb,mfh,perm,2100,19.346347289344482
R32EEU-FSU,urb,sfh,perm,2015,23.92935112
R32EEU-FSU,urb,sfh,perm,2020,26.08262937
R32EEU-FSU,urb,sfh,perm,2025,28.21905825
R32EEU-FSU,urb,sfh,perm,2030,27.022936583394465
R32EEU-FSU,urb,sfh,perm,2035,25.826814916788926
R32EEU-FSU,urb,sfh,perm,2040,24.63069325018339
R32EEU-FSU,urb,sfh,perm,2045,23.434571583577853
R32EEU-FSU,urb,sfh,perm,2050,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2055,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2060,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2065,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2070,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2075,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2080,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2085,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2090,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2095,22.238449916972318
R32EEU-FSU,urb,sfh,perm,2100,22.238449916972318
R32IDN,rur,mfh,perm,2015,18.08559767
R32IDN,rur,mfh,perm,2020,19.48862155
R32IDN,rur,mfh,perm,2025,20.8707691
R32IDN,rur,mfh,perm,2030,20.333750305176565
R32IDN,rur,mfh,perm,2035,19.796731510353133
R32IDN,rur,mfh,perm,2040,19.259712715529698
R32IDN,rur,mfh,perm,2045,18.722693920706266
R32IDN,rur,mfh,perm,2050,18.18567512588283
R32IDN,rur,mfh,perm,2055,18.18567512588283
R32IDN,rur,mfh,perm,2060,18.18567512588283
R32IDN,rur,mfh,perm,2065,18.18567512588283
R32IDN,rur,mfh,perm,2070,18.18567512588283
R32IDN,rur,mfh,perm,2075,18.18567512588283
R32IDN,rur,mfh,perm,2080,18.18567512588283
R32IDN,rur,mfh,perm,2085,18.18567512588283
R32IDN,rur,mfh,perm,2090,18.18567512588283
R32IDN,rur,mfh,perm,2095,18.18567512588283
R32IDN,rur,mfh,perm,2100,18.18567512588283
R32IDN,rur,sfh,perm,2015,20.46201712
R32IDN,rur,sfh,perm,2020,22.04939615
R32IDN,rur,sfh,perm,2025,23.61315575
R32IDN,rur,sfh,perm,2030,22.60603374049226
R32IDN,rur,sfh,perm,2035,21.598911730984522
R32IDN,rur,sfh,perm,2040,20.591789721476783
R32IDN,rur,sfh,perm,2045,19.584667711969043
R32IDN,rur,sfh,perm,2050,18.577545702461304
R32IDN,rur,sfh,perm,2055,18.577545702461304
