region_bld,region_nuts,urt,clim,value
C-WEU-FRA,C-WEU-FRA-FRC11,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC11,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC12,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC12,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC13,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC13,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC14,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC14,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC21,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRC21,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRC22,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRC22,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRC23,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC23,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRC24,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRC24,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRD11,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD11,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD12,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD12,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD13,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD13,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD21,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD21,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD22,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRD22,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE11,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE11,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE12,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE12,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE21,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE21,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE22,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE22,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE23,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRE23,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF11,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF11,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF12,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRF12,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRF21,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRF21,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRF22,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF22,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF23,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF23,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF24,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF24,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF31,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRF31,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRF32,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF32,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF33,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF33,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRF34,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRF34,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRG01,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG01,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG02,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG02,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG03,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG03,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG04,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG04,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG05,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRG05,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRH01,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRH01,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRH02,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRH02,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRH03,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRH03,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRH04,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRH04,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI11,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI11,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI12,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRI12,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRI13,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRI13,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRI14,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRI14,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRI15,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI15,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI21,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI21,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI22,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI22,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI23,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI23,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI31,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI31,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI32,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRI32,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRI33,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI33,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI34,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRI34,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ11,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ11,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ12,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ12,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ13,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ13,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ14,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ14,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ15,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ15,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ21,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ21,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ22,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ22,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ23,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ23,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ24,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ24,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ25,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ25,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ26,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ26,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ27,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ27,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ28,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRJ28,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK11,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK11,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK12,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRK12,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRK13,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRK13,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRK14,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK14,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK21,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK21,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK22,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK22,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK23,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK23,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK24,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK24,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK25,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK25,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK26,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK26,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRK27,rur,Zone_7A Very cold Humid,1
C-WEU-FRA,C-WEU-FRA-FRK27,urb,Zone_7A Very cold Humid,1
C-WEU-FRA,C-WEU-FRA-FRK28,rur,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRK28,urb,Zone_5A Cool Humid,1
C-WEU-FRA,C-WEU-FRA-FRL01,rur,Zone_4C Mixed Marine,1
C-WEU-FRA,C-WEU-FRA-FRL01,urb,Zone_4C Mixed Marine,1
C-WEU-FRA,C-WEU-FRA-FRL02,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRL02,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRL03,rur,Zone_3C Warm Marine,1
C-WEU-FRA,C-WEU-FRA-FRL03,urb,Zone_3C Warm Marine,1
C-WEU-FRA,C-WEU-FRA-FRL04,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRL04,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRL05,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRL05,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRL06,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRL06,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRM01,rur,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRM01,urb,Zone_3A Warm Humid,1
C-WEU-FRA,C-WEU-FRA-FRM02,rur,Zone_4C Mixed Marine,1
C-WEU-FRA,C-WEU-FRA-FRM02,urb,Zone_4C Mixed Marine,1
C-WEU-FRA,C-WEU-FRA-FRY10,rur,Zone_1A Very hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY10,urb,Zone_1A Very hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY20,rur,Zone_1A Very hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY20,urb,Zone_1A Very hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY30,rur,Zone_1A Very hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY30,urb,Zone_1A Very hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY40,rur,Zone_2A Hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY40,urb,Zone_2A Hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY50,rur,Zone_0A Extremely hot Humid,1
C-WEU-FRA,C-WEU-FRA-FRY50,urb,Zone_0A Extremely hot Humid,1
C-WEU-GRC,C-WEU-GRC-EL301,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL301,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL302,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL302,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL303,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL303,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL304,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL304,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL305,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL305,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL306,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL306,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL307,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL307,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL411,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL411,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL412,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL412,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL413,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL413,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL421,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL421,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL422,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL422,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL431,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL431,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL432,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL432,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL433,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL433,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL434,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL434,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL511,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL511,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL512,rur,Zone_4C Mixed Marine,1
C-WEU-GRC,C-WEU-GRC-EL512,urb,Zone_4C Mixed Marine,1
C-WEU-GRC,C-WEU-GRC-EL513,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL513,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL514,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL514,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL515,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL515,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL521,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL521,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL522,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL522,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL523,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL523,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL524,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL524,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL525,rur,Zone_5C Cool Marine,1
C-WEU-GRC,C-WEU-GRC-EL525,urb,Zone_5C Cool Marine,1
C-WEU-GRC,C-WEU-GRC-EL526,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL526,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL527,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL527,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL531,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL531,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL532,rur,Zone_5A Cool Humid,1
C-WEU-GRC,C-WEU-GRC-EL532,urb,Zone_5A Cool Humid,1
C-WEU-GRC,C-WEU-GRC-EL533,rur,Zone_5A Cool Humid,1
C-WEU-GRC,C-WEU-GRC-EL533,urb,Zone_5A Cool Humid,1
C-WEU-GRC,C-WEU-GRC-EL541,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL541,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL542,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL542,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL543,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL543,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL611,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL611,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL612,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL612,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL613,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL613,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL621,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL621,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL622,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL622,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL623,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL623,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL624,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL624,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL631,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL631,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL632,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL632,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL633,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL633,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL641,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL641,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL642,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL642,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL643,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL643,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL644,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL644,urb,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL645,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL645,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL651,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL651,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL652,rur,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL652,urb,Zone_4A Mixed Humid,1
C-WEU-GRC,C-WEU-GRC-EL653,rur,Zone_3A Warm Humid,1
C-WEU-GRC,C-WEU-GRC-EL653,urb,Zone_3A Warm Humid,1
C-WEU-IRL,C-WEU-IRL-IE041,rur,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE041,urb,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE042,rur,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE042,urb,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE051,rur,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE051,urb,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE052,rur,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE052,urb,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE053,rur,Zone_4A Mixed Humid,1
C-WEU-IRL,C-WEU-IRL-IE053,urb,Zone_4A Mixed Humid,1
C-WEU-IRL,C-WEU-IRL-IE061,rur,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE061,urb,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE062,rur,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE062,urb,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE063,rur,Zone_5A Cool Humid,1
C-WEU-IRL,C-WEU-IRL-IE063,urb,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITC11,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC11,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC12,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC12,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC13,rur,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITC13,urb,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITC14,rur,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITC14,urb,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITC15,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC15,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC16,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC16,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC17,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC17,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC18,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC18,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC20,rur,Zone_6A Cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITC20,urb,Zone_6A Cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITC31,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITC31,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITC32,rur,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITC32,urb,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITC33,rur,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITC33,urb,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITC34,rur,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITC34,urb,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITC41,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC41,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC42,rur,Zone_4A Mixed Humid,1
