region_bld,clim,region_gea,urt,mat,arch,yr_con,bld_age,Occupied conventional dwellings,Unoccupied conventional dwellings
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,mfh,2010,p3,11111.86391983979,18568.261434867032
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,mfh,2015,p3,3240.550117161026,6245.753677728894
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,mfh,2020,p3,3270.6678398244353,6833.811673167382
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1945,p1,7526.575629080512,10838.552944722962
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1960,p2,5914.263084998494,8250.839973190998
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1965,p2,8926.444279720296,7961.740440305124
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1970,p2,10772.527688144379,9608.312856873994
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1975,p2,16510.27268173339,14725.964961127898
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1980,p2,17631.429182477394,15725.955189282242
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1985,p2,14776.826256890306,18851.268816150387
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1990,p2,15978.465009638778,20384.237719902805
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,1995,p3,4584.011752679825,5847.970078545506
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,2000,p3,9507.300705773196,12128.76690872209
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,2005,p3,8638.745180973627,14435.605056602317
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,2010,p3,11111.86391983979,18568.261434867032
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,2015,p3,3240.550117161026,6245.753677728894
C-EEU-HRV,Zone_3A Warm Humid,EEU,rur,perm,sfh,2020,p3,3270.6678398244353,6833.811673167382
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1945,p1,36860.93674059055,40046.51210995522
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1960,p2,40050.26018359137,43141.610586101146
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1965,p2,64619.10299547082,32195.276589987734
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1970,p2,77983.0216581986,38853.60265345502
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1975,p2,119518.92771381348,59548.10198703439
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1980,p2,127635.04980868025,63591.810171913734
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1985,p2,101396.8101424521,53917.33037939179
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1990,p2,109642.31119620072,58301.84113307334
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1995,p3,31454.939057736538,16726.032494088886
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2000,p3,65237.957587880315,34690.01152601179
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2005,p3,51116.94355037114,26052.258167131422
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2010,p3,65750.81320616513,33510.55523611037
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2015,p3,16392.932046080914,9919.999834061926
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2020,p3,16588.93257125231,12980.467300782288
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1945,p1,36860.93674059055,40046.51210995522
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1960,p2,40050.26018359137,43141.610586101146
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1965,p2,64619.104500950794,32195.277340065382
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1970,p2,77983.0210782876,38853.60236452505
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1975,p2,119518.92627436561,59548.10126985604
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1980,p2,127635.05032255912,63591.8104279444
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1985,p2,101396.8101424521,53917.33037939179
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1990,p2,109642.31119620072,58301.84113307334
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1995,p3,31454.939057736538,16726.032494088886
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2000,p3,65237.957587880315,34690.01152601179
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2005,p3,51116.94355037114,26052.258167131422
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2010,p3,65750.81320616513,33510.55523611037
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2015,p3,16392.932046080914,9919.999834061926
C-EEU-HRV,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2020,p3,16588.93257125231,12980.467300782288
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1945,p1,73906.91878033214,60620.70242520059
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1960,p2,47457.69909098272,35531.11865233153
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1965,p2,89228.52148843452,36715.56535885806
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1970,p2,107681.92997431954,44308.735278691755
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1975,p2,165036.29291378646,67908.78855753726
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1980,p2,176243.34378843787,72520.24240664809
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1985,p2,131100.46748639853,69051.80914750649
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1990,p2,141761.44430891747,74667.04264734847
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1995,p3,40669.496500254565,21420.993870613922
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2000,p3,84349.07099753186,44427.42321186096
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2005,p3,98187.98818005476,51323.09399183411
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2010,p3,126297.45875854605,66015.98084389063
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2015,p3,29469.747505057996,17413.250414738843
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2020,p3,28791.627425285868,23146.09085033394
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1945,p1,73906.91878033214,60620.70242520059
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1960,p2,47457.69909098272,35531.11865233153
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1965,p2,89228.52356725867,36715.56621424826
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1970,p2,107681.92917355632,44308.734949195394
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1975,p2,165036.29092614198,67908.78773966547
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1980,p2,176243.34449802138,72520.24269862603
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1985,p2,131100.46748639853,69051.80914750649
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1990,p2,141761.44430891747,74667.04264734847
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1995,p3,40669.496500254565,21420.993870613922
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2000,p3,84349.07099753186,44427.42321186096
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2005,p3,98187.98818005476,51323.09399183411
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2010,p3,126297.45875854605,66015.98084389063
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2015,p3,29469.747505057996,17413.250414738843
C-EEU-HRV,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2020,p3,28791.627425285868,23146.09085033394
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1945,p1,3638.4206517139205,6356.48218390178
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1960,p2,2864.939695302579,3814.735149620362
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1965,p2,6204.072737498773,4625.645455441365
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1970,p2,7487.140973729952,5582.278139657222
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1975,p2,11474.998528309097,8555.553269523503
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1980,p2,12254.226609383019,9136.531762922834
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1985,p2,11695.732455142954,21271.899379480223
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1990,p2,12646.819320181015,23001.71187064561
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,1995,p3,3628.206361672198,6598.889034909756
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,2000,p3,7524.9477453567515,13686.182707153836
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,2005,p3,8892.162220001559,21148.921590071313
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,2010,p3,11437.829739372115,27203.480810826288
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,2015,p3,3219.4957680914054,7947.717328075464
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,mfh,2020,p3,3498.0755395683427,8534.51832808636
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1945,p1,3638.4206517139205,6356.48218390178
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1960,p2,2864.939695302579,3814.735149620362
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1965,p2,6204.072785679093,4625.645491363744
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1970,p2,7487.140955170885,5582.278125819918
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1975,p2,11474.998482242023,8555.553235176722
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1980,p2,12254.226625828836,9136.53177518454
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1985,p2,11695.732455142954,21271.899379480223
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1990,p2,12646.819320181015,23001.71187064561
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,1995,p3,3628.206361672198,6598.889034909756
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,2000,p3,7524.9477453567515,13686.182707153836
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,2005,p3,8892.162220001559,21148.921590071313
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,2010,p3,11437.829739372115,27203.480810826288
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,2015,p3,3219.4957680914054,7947.717328075464
C-EEU-HRV,Zone_4C Mixed Marine,EEU,rur,perm,sfh,2020,p3,3498.0755395683427,8534.51832808636
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1945,p1,1246.6661914097306,2590.65736276242
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1960,p2,1853.9366720133066,4179.112215866551
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1965,p2,1969.6485106382124,2413.495844253886
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1970,p2,2376.9927988016916,2912.6324878495307
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1975,p2,3643.0446499877216,4463.98079438435
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1980,p2,3890.4314290355032,4767.11455654058
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1985,p2,3099.747660430581,6748.652751265615
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1990,p2,3351.8164638231874,7297.447366143216
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,1995,p3,961.5921212533663,2093.541805848296
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,2000,p3,1994.354715105944,4342.033258678121
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,2005,p3,2094.096544744324,5290.051740677381
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,2010,p3,2693.5990531883062,6804.499246115463
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,2015,p3,723.3358284322462,2051.8832020604336
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,mfh,2020,p3,582.3993346402884,2075.622293432362
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1945,p1,1246.6661914097306,2590.65736276242
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1960,p2,1853.9366720133066,4179.112215866551
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1965,p2,1969.6485106382124,2413.495844253886
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1970,p2,2376.9927988016916,2912.6324878495307
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1975,p2,3643.0446499877216,4463.98079438435
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1980,p2,3890.4314290355032,4767.11455654058
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1985,p2,3099.747660430581,6748.652751265615
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1990,p2,3351.8164638231874,7297.447366143216
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,1995,p3,961.5921212533663,2093.541805848296
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,2000,p3,1994.354715105944,4342.033258678121
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,2005,p3,2094.096544744324,5290.051740677381
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,2010,p3,2693.5990531883062,6804.499246115463
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,2015,p3,723.3358284322462,2051.8832020604336
C-EEU-HRV,Zone_5A Cool Humid,EEU,rur,perm,sfh,2020,p3,582.3993346402884,2075.622293432362
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1945,p1,50648.999999999985,13226.999999999998
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1960,p2,43706.999999999985,9288.999999999998
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1965,p2,40184.35078852379,6304.992806175096
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1970,p2,66009.56957789953,10357.013443308633
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1975,p2,68896.019408885,10809.902318272028
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1980,p2,67546.0602246916,10598.091432244224
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1985,p2,27521.594482621786,3626.149768045559
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1990,p2,28509.150596319756,3756.266734011287
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,1995,p3,49005.64096748981,6456.813166816878
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2000,p3,43449.61395356851,5724.770331126261
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2005,p3,9808.709198081606,2953.0535603545472
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2010,p3,11047.290801918374,3325.946439645449
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2015,p3,2956.999999999984,1444.9999999999984
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,mfh,2020,p3,5687.999999999978,2050.9999999999977
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1945,p1,50648.999999999985,13226.999999999998
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1960,p2,43706.999999999985,9288.999999999998
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1965,p2,40184.35078852379,6304.992806175096
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1970,p2,66009.5709066325,10357.013651789097
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1975,p2,68896.01979069166,10809.902378178142
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1980,p2,67546.05851415194,10598.091163857649
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1985,p2,27521.59426548799,3626.1497394367607
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1990,p2,28509.15112764843,3756.266804017309
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,1995,p3,49005.640795100575,6456.8131441034675
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2000,p3,43449.613811762894,5724.770312442447
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2005,p3,9808.709198081606,2953.0535603545472
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2010,p3,11047.290801918374,3325.946439645449
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2015,p3,2956.999999999984,1444.9999999999984
C-EEU-HUN,Zone_4A Mixed Humid,EEU,rur,perm,sfh,2020,p3,5687.999999999978,2050.9999999999977
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1945,p1,482959.9999999999,120545.99999999999
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1960,p2,289480.9999999999,50949.999999999985
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1965,p2,321155.1678496687,38135.68356991633
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1970,p2,527551.496577344,62644.28835137657
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1975,p2,550620.1355318031,65383.58201258804
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1980,p2,539831.2000411832,64102.446066118944
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1985,p2,234785.9689059675,19213.55230296147
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1990,p2,243210.78306962363,19902.991319826077
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,1995,p3,418065.7811695942,34212.13282041354
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2000,p3,370667.46685481357,30333.323556798725
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2005,p3,130525.53173528882,18329.24930844047
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2010,p3,147007.468264711,20643.750691559497
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2015,p3,48341.9999999999,7167.999999999985
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,mfh,2020,p3,114290.99999999985,12667.999999999982
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1945,p1,482959.9999999999,120545.99999999999
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1960,p2,289480.9999999999,50949.999999999985
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1965,p2,321155.1678496687,38135.68356991633
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1970,p2,527551.507196639,62644.28961236849
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1975,p2,550620.1385832194,65383.58237492951
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1980,p2,539831.186370472,64102.444442785534
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1985,p2,234785.96705360498,19213.552151374635
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1990,p2,243210.78760237395,19902.99169076066
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,1995,p3,418065.7796989463,34212.13270006407
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2000,p3,370667.4656450737,30333.32345780049
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2005,p3,130525.53173528882,18329.24930844047
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2010,p3,147007.468264711,20643.750691559497
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2015,p3,48341.9999999999,7167.999999999985
C-EEU-HUN,Zone_4A Mixed Humid,EEU,urb,perm,sfh,2020,p3,114290.99999999985,12667.999999999982
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1945,p1,38344.99999999999,10531.0
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1960,p2,60467.999999999985,11428.999999999998
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1965,p2,52924.841636788515,5638.886132509841
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1970,p2,86937.97444371664,9262.82107452549
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1975,p2,90739.57623136746,9667.863374865752
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1980,p2,88961.60768812729,9478.429418098902
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1985,p2,37112.24535144972,2277.557163654864
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1990,p2,38443.942350801466,2359.2826429937963
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,1995,p3,66082.994295223,4055.4753728197593
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2000,p3,58590.818002525644,3595.6848205315628
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2005,p3,12346.01194662639,1172.4737260652762
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2010,p3,13904.98805337356,1320.526273934719
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2015,p3,2995.9999999999745,425.99999999999744
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,mfh,2020,p3,6217.999999999978,433.9999999999984
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1945,p1,38344.99999999999,10531.0
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1960,p2,60467.999999999985,11428.999999999998
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1965,p2,52924.84142800649,5638.886110265127
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1970,p2,86937.97469471862,9262.821101268539
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1975,p2,90739.57589700952,9667.863339241527
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1980,p2,88961.60798026531,9478.429449224797
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1985,p2,37112.24611038625,2277.5572102303636
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1990,p2,38443.9421289445,2359.28262937856
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,1995,p3,66082.99433594178,4055.4753753186437
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2000,p3,58590.81742472734,3595.684785072412
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2005,p3,12346.01194662639,1172.4737260652762
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2010,p3,13904.98805337356,1320.526273934719
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2015,p3,2995.9999999999745,425.99999999999744
C-EEU-HUN,Zone_5A Cool Humid,EEU,rur,perm,sfh,2020,p3,6217.999999999978,433.9999999999984
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1945,p1,59861.99999999996,15036.999999999998
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1960,p2,72182.99999999997,12354.0
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1965,p2,66004.84483736895,6501.74435473659
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1970,p2,108424.08472402307,10680.211164935434
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1975,p2,113165.2257150419,11147.232741144257
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1980,p2,110947.84472356594,10928.8117391837
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1985,p2,37629.73718095201,2345.765255795569
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1990,p2,38980.003315908776,2429.938242979286
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,1995,p3,67004.45321782332,4176.928411328681
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2000,p3,59407.80628531569,3703.3680898964403
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2005,p3,12462.647920980264,1330.4966590608387
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2010,p3,14036.352079019696,1498.503340939155
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2015,p3,4037.9999999999754,566.999999999997
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,mfh,2020,p3,9348.99999999997,853.9999999999978
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1945,p1,59861.99999999996,15036.999999999998
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1960,p2,72182.99999999997,12354.0
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1965,p2,66004.84457698792,6501.744329088005
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1970,p2,108424.08503705842,10680.211195770684
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1975,p2,113165.22529804973,11147.232700068842
C-EEU-HUN,Zone_5A Cool Humid,EEU,urb,perm,sfh,1980,p2,110947.84508790383,10928.811775072456
