region_bld,urt,arch,mat,year,value
C-WEU-GRC,urb,sfh,perm,2020,41.72319752
C-WEU-GRC,urb,sfh,perm,2025,42.96239728
C-WEU-GRC,urb,sfh,perm,2030,42.590063847618715
C-WEU-GRC,urb,sfh,perm,2035,42.217730415237426
C-WEU-GRC,urb,sfh,perm,2040,41.845396982856144
C-WEU-GRC,urb,sfh,perm,2045,41.473063550474855
C-WEU-GRC,urb,sfh,perm,2050,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2055,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2060,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2065,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2070,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2075,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2080,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2085,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2090,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2095,41.10073011809357
C-WEU-GRC,urb,sfh,perm,2100,41.10073011809357
C-WEU-IRL,rur,mfh,perm,2015,32.84338677
C-WEU-IRL,rur,mfh,perm,2020,33.0821052
C-WEU-IRL,rur,mfh,perm,2025,33.29884171
C-WEU-IRL,rur,mfh,perm,2030,32.969523796201045
C-WEU-IRL,rur,mfh,perm,2035,32.640205882402086
C-WEU-IRL,rur,mfh,perm,2040,32.310887968603126
C-WEU-IRL,rur,mfh,perm,2045,31.981570054804173
C-WEU-IRL,rur,mfh,perm,2050,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2055,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2060,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2065,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2070,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2075,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2080,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2085,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2090,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2095,31.652252141005217
C-WEU-IRL,rur,mfh,perm,2100,31.652252141005217
C-WEU-IRL,rur,sfh,perm,2015,54.90611481
C-WEU-IRL,rur,sfh,perm,2020,55.30519368
C-WEU-IRL,rur,sfh,perm,2025,55.66752414
C-WEU-IRL,rur,sfh,perm,2030,55.250755304867184
C-WEU-IRL,rur,sfh,perm,2035,54.83398646973437
C-WEU-IRL,rur,sfh,perm,2040,54.41721763460155
C-WEU-IRL,rur,sfh,perm,2045,54.000448799468735
C-WEU-IRL,rur,sfh,perm,2050,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2055,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2060,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2065,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2070,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2075,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2080,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2085,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2090,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2095,53.58367996433592
C-WEU-IRL,rur,sfh,perm,2100,53.58367996433592
C-WEU-IRL,urb,mfh,perm,2015,29.8927402
C-WEU-IRL,urb,mfh,perm,2020,30.11001219
C-WEU-IRL,urb,mfh,perm,2025,30.30727711
C-WEU-IRL,urb,mfh,perm,2030,29.973353151609743
C-WEU-IRL,urb,mfh,perm,2035,29.639429193219485
C-WEU-IRL,urb,mfh,perm,2040,29.305505234829226
C-WEU-IRL,urb,mfh,perm,2045,28.971581276438968
