region_bld,urt,arch,year,value
C-WEU-DNK,urb,sfh,2025,2.6556899185852405
C-WEU-DNK,urb,sfh,2030,2.656655041881711
C-WEU-DNK,urb,sfh,2035,2.657439680964361
C-WEU-DNK,urb,sfh,2040,2.6580847759299018
C-WEU-DNK,urb,sfh,2045,2.6586228012126547
C-WEU-DNK,urb,sfh,2050,2.6590804454029175
C-WEU-DNK,urb,sfh,2055,2.6594803718746975
C-WEU-DNK,urb,sfh,2060,2.6598423727705223
C-WEU-DNK,urb,sfh,2065,2.6601841004949014
C-WEU-DNK,urb,sfh,2070,2.6605214891379108
C-WEU-DNK,urb,sfh,2075,2.6608689389338025
C-WEU-DNK,urb,sfh,2080,2.6612393172554034
C-WEU-DNK,urb,sfh,2085,2.6616438224813566
C-WEU-DNK,urb,sfh,2090,2.6620917574399
C-WEU-DNK,urb,sfh,2095,2.662590262954594
C-WEU-DNK,urb,sfh,2100,2.6631440654657053
C-WEU-ESP,rur,mfh,2015,2.532260925178861
C-WEU-ESP,rur,mfh,2020,2.531982111400199
C-WEU-ESP,rur,mfh,2025,2.531754063544848
C-WEU-ESP,rur,mfh,2030,2.53157066076066
C-WEU-ESP,rur,mfh,2035,2.5314266299542565
C-WEU-ESP,rur,mfh,2040,2.531317397343909
C-WEU-ESP,rur,mfh,2045,2.53123896881812
C-WEU-ESP,rur,mfh,2050,2.5311878325064456
C-WEU-ESP,rur,mfh,2055,2.531160878567424
C-WEU-ESP,rur,mfh,2060,2.5311553323528857
C-WEU-ESP,rur,mfh,2065,2.5311686979439307
C-WEU-ESP,rur,mfh,2070,2.531198709656395
C-WEU-ESP,rur,mfh,2075,2.5312432895393058
C-WEU-ESP,rur,mfh,2080,2.5313005091754817
C-WEU-ESP,rur,mfh,2085,2.5313685542601285
C-WEU-ESP,rur,mfh,2090,2.531445690489058
C-WEU-ESP,rur,mfh,2095,2.5315302292276174
C-WEU-ESP,rur,mfh,2100,2.531620491233391
C-WEU-ESP,rur,sfh,2015,2.6554255673236336
C-WEU-ESP,rur,sfh,2020,2.6548058296924513
C-WEU-ESP,rur,sfh,2025,2.6542982791049625
C-WEU-ESP,rur,sfh,2030,2.653890294779175
C-WEU-ESP,rur,sfh,2035,2.653571092234506
C-WEU-ESP,rur,sfh,2040,2.6533314153364556
C-WEU-ESP,rur,sfh,2045,2.653163290536658
C-WEU-ESP,rur,sfh,2050,2.6530598296250445
C-WEU-ESP,rur,sfh,2055,2.65301507076979
C-WEU-ESP,rur,sfh,2060,2.653023850163406
C-WEU-ESP,rur,sfh,2065,2.6530816984941574
C-WEU-ESP,rur,sfh,2070,2.6531847579127166
C-WEU-ESP,rur,sfh,2075,2.653329716302094
C-WEU-ESP,rur,sfh,2080,2.6535137565872464
C-WEU-ESP,rur,sfh,2085,2.653734519621098
C-WEU-ESP,rur,sfh,2090,2.653990079927792
C-WEU-ESP,rur,sfh,2095,2.654278934343347
C-WEU-ESP,rur,sfh,2100,2.654600004451144
C-WEU-ESP,sub,mfh,2015,2.571658382393635
C-WEU-ESP,sub,mfh,2020,2.5712807411770444
C-WEU-ESP,sub,mfh,2025,2.5709692701567115
C-WEU-ESP,sub,mfh,2030,2.570714907039409
C-WEU-ESP,sub,mfh,2035,2.570510086023459
C-WEU-ESP,sub,mfh,2040,2.57034839737914
C-WEU-ESP,sub,mfh,2045,2.5702243276735097
C-WEU-ESP,sub,mfh,2050,2.570133058187088
C-WEU-ESP,sub,mfh,2055,2.570070305856197
C-WEU-ESP,sub,mfh,2060,2.5700321956461085
C-WEU-ESP,sub,mfh,2065,2.570015156398259
C-WEU-ESP,sub,mfh,2070,2.5700158343902153
C-WEU-ESP,sub,mfh,2075,2.570031020414022
C-WEU-ESP,sub,mfh,2080,2.570057587322368
C-WEU-ESP,sub,mfh,2085,2.570092435849189
C-WEU-ESP,sub,mfh,2090,2.5701324471743705
C-WEU-ESP,sub,mfh,2095,2.5701744412344665
C-WEU-ESP,sub,mfh,2100,2.5702151402269244
C-WEU-ESP,sub,sfh,2015,2.73666023416784
C-WEU-ESP,sub,sfh,2020,2.7357890998535064
C-WEU-ESP,sub,sfh,2025,2.735071040575893
C-WEU-ESP,sub,sfh,2030,2.7344855026888215
C-WEU-ESP,sub,sfh,2035,2.734015375151158
C-WEU-ESP,sub,sfh,2040,2.7336462117737876
C-WEU-ESP,sub,sfh,2045,2.7333656380811315
C-WEU-ESP,sub,sfh,2050,2.7331628913815798
C-WEU-ESP,sub,sfh,2055,2.7330284581667916
C-WEU-ESP,sub,sfh,2060,2.732953783414567
C-WEU-ESP,sub,sfh,2065,2.7329310335427874
C-WEU-ESP,sub,sfh,2070,2.7329528997752903
C-WEU-ESP,sub,sfh,2075,2.7330124322536373
C-WEU-ESP,sub,sfh,2080,2.733102897831146
C-WEU-ESP,sub,sfh,2085,2.7332176564299426
C-WEU-ESP,sub,sfh,2090,2.7333500523397065
C-WEU-ESP,sub,sfh,2095,2.733493318033848
C-WEU-ESP,sub,sfh,2100,2.7336404890762944
C-WEU-ESP,urb,mfh,2015,2.4422556042041643
C-WEU-ESP,urb,mfh,2020,2.442057119810706
C-WEU-ESP,urb,mfh,2025,2.4418956021077816
C-WEU-ESP,urb,mfh,2030,2.4417653530691656
C-WEU-ESP,urb,mfh,2035,2.441661569609131
