,year,region_bld,clim,arch,urt,value
3827,2085,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
3828,2085,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
3829,2085,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
3830,2085,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
3831,2085,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
3832,2085,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
3833,2085,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
3834,2085,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
3835,2085,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
3836,2085,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
3837,2085,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
3838,2085,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
3839,2085,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
3840,2085,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
3841,2085,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
3842,2085,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
3843,2085,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
3844,2085,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
3845,2085,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
3846,2085,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
3847,2085,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
3848,2085,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
3849,2085,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
3850,2085,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
3851,2085,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
3852,2085,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
3853,2085,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
3854,2085,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
3855,2085,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
3856,2085,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
3857,2085,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
3858,2085,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
3859,2085,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
3860,2085,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
3861,2085,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
3862,2085,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
3863,2085,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
3864,2085,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
3865,2085,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
3866,2085,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
3867,2085,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
3868,2085,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
3869,2085,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
3870,2090,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
3871,2090,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
3872,2090,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
3873,2090,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
3874,2090,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
3875,2090,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
3876,2090,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
3877,2090,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
3878,2090,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
3879,2090,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
3880,2090,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
3881,2090,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
3882,2090,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
3883,2090,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
3884,2090,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
3885,2090,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
3886,2090,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
3887,2090,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
3888,2090,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
3889,2090,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
3890,2090,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
3891,2090,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
3892,2090,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
3893,2090,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
3894,2090,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
3895,2090,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
3896,2090,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
3897,2090,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
3898,2090,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
3899,2090,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
3900,2090,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
3901,2090,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
3902,2090,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
3903,2090,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
3904,2090,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
3905,2090,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
3906,2090,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
3907,2090,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
3908,2090,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
3909,2090,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
3910,2090,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
3911,2090,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
3912,2090,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
3913,2090,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
3914,2090,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
3915,2090,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
3916,2090,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
3917,2090,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
3918,2090,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
3919,2090,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
3920,2090,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
3921,2090,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
3922,2090,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
3923,2090,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
3924,2090,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
3925,2090,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
3926,2090,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
3927,2090,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
3928,2090,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
3929,2090,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
3930,2090,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
3931,2090,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
3932,2090,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
3933,2090,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
3934,2090,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
3935,2090,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
3936,2090,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
3937,2090,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
3938,2090,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
3939,2090,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
3940,2090,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
3941,2090,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
3942,2090,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
3943,2090,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
3944,2090,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
3945,2090,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
3946,2090,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
3947,2090,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
3948,2090,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
3949,2090,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
3950,2090,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
3951,2090,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
3952,2090,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
3953,2090,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
3954,2090,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
3955,2090,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
3956,2090,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
3957,2090,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
3958,2090,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
3959,2090,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
3960,2090,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
3961,2090,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
3962,2090,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
3963,2090,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
3964,2090,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
3965,2090,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
3966,2090,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
3967,2090,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
3968,2090,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
3969,2090,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
3970,2090,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
3971,2090,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
3972,2090,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
3973,2090,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
3974,2090,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
3975,2090,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
3976,2090,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
3977,2090,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
3978,2090,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
3979,2090,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
3980,2090,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
3981,2090,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
3982,2090,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
3983,2090,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
3984,2090,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
3985,2090,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
3986,2090,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
3987,2090,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
3988,2090,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
3989,2090,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
3990,2090,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
3991,2090,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
3992,2090,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
3993,2090,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
3994,2090,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
3995,2090,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
3996,2090,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
3997,2090,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
3998,2090,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
3999,2090,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
4000,2090,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
4001,2090,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
4002,2090,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
4003,2090,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
4004,2090,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
4005,2090,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
4006,2090,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
4007,2090,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
4008,2090,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
4009,2090,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
4010,2090,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
4011,2090,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
4012,2090,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
4013,2090,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
4014,2090,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
4015,2090,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
4016,2090,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
4017,2090,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
4018,2090,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
4019,2090,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
4020,2090,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
4021,2090,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
4022,2090,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
4023,2090,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
4024,2090,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
4025,2090,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
4026,2090,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
4027,2090,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
4028,2090,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
4029,2090,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
4030,2090,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
4031,2090,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
4032,2090,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
4033,2090,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
4034,2090,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
4035,2090,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
4036,2090,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
4037,2090,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
4038,2090,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
4039,2090,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
4040,2090,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
4041,2090,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
4042,2090,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
4043,2090,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
4044,2090,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
4045,2090,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
4046,2090,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
4047,2090,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
4048,2090,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
4049,2090,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
4050,2090,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
4051,2090,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
4052,2090,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
4053,2090,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
4054,2090,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
4055,2090,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
4056,2090,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
4057,2090,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
4058,2090,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
4059,2090,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
4060,2090,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
4061,2090,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
4062,2090,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
4063,2090,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
4064,2090,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
4065,2090,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
4066,2090,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
4067,2090,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
4068,2090,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
4069,2090,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
4070,2090,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
4071,2090,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
4072,2090,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
4073,2090,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
4074,2090,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
4075,2090,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
4076,2090,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
4077,2090,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
4078,2090,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
4079,2090,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
4080,2090,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
4081,2090,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
4082,2090,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
4083,2090,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
4084,2090,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
4085,2090,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
4086,2090,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
4087,2090,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
4088,2090,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
4089,2090,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
4090,2090,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
4091,2090,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
4092,2090,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
4093,2090,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
4094,2090,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
4095,2090,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
4096,2090,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
4097,2090,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
4098,2090,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
4099,2090,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
4100,2090,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
4101,2090,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
4102,2090,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
4103,2090,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
4104,2090,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
4105,2090,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
4106,2090,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
4107,2090,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
4108,2090,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
4109,2090,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
4110,2090,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
4111,2090,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
4112,2090,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
4113,2090,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
4114,2090,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
4115,2090,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
4116,2090,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
4117,2090,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
4118,2090,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
4119,2090,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
4120,2090,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
4121,2090,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
4122,2090,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
4123,2090,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
4124,2090,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
4125,2090,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
4126,2090,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
4127,2090,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
4128,2095,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
4129,2095,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
4130,2095,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
4131,2095,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
4132,2095,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
4133,2095,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
4134,2095,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
4135,2095,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
4136,2095,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
4137,2095,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
4138,2095,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
4139,2095,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
4140,2095,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
4141,2095,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
4142,2095,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
4143,2095,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
4144,2095,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
4145,2095,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
4146,2095,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
4147,2095,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
4148,2095,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
4149,2095,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
4150,2095,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
4151,2095,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
4152,2095,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
4153,2095,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
4154,2095,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
4155,2095,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
4156,2095,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
4157,2095,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
4158,2095,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
4159,2095,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
4160,2095,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
4161,2095,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
4162,2095,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
4163,2095,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
4164,2095,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
4165,2095,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
4166,2095,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
4167,2095,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
4168,2095,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
4169,2095,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
4170,2095,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
4171,2095,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
